Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDL45,,Low Fat,0.037505332,Snack Foods,126.2704,OUT027,1985,Medium,Tier 3,Supermarket Type3,4255.7936
FDU34,18.25,Low Fat,0.075347426,Snack Foods,126.3046,OUT045,2002,Small,Tier 2,Supermarket Type1,747.0276
FDV21,11.5,Low Fat,0.171050595,Snack Foods,126.3704,OUT035,2004,Small,Tier 2,Supermarket Type1,3880.2824
FDJ34,11.8,Regular,0.093845664,Snack Foods,126.4704,OUT045,2002,Small,Tier 2,Supermarket Type1,1566.968256
FDL45,15.6,Low Fat,0.037687837,Snack Foods,126.4704,OUT046,1997,Small,Tier 1,Supermarket Type1,2170.232064
FDL45,,Low Fat,0.065986538,Snack Foods,126.6704,OUT019,1985,Small,Tier 1,Grocery Store,1919.640033
FDZ57,10,Regular,0.063209707,Snack Foods,126.6994,OUT010,1998,Medium,Tier 3,Grocery Store,1393.6934
FDH22,6.405,LF,0.136577368,Snack Foods,126.7678,OUT045,2002,Small,Tier 2,Supermarket Type1,868.7841021
FDZ57,10,Regular,0.037757166,Snack Foods,126.7994,OUT035,2004,Small,Tier 2,Supermarket Type1,1284.994
FDZ10,17.85,Low Fat,0.044463491,Snack Foods,127.102,OUT046,1997,Small,Tier 1,Supermarket Type1,2024.032
FDJ34,11.8,Regular,0.093655728,Snack Foods,127.1704,OUT046,1997,Small,Tier 1,Supermarket Type1,3004.0896
FDZ10,17.85,Low Fat,0.04453262,Snack Foods,127.202,OUT049,1999,Medium,Tier 1,Supermarket Type1,2656.542
FDZ10,,Low Fat,0.077849833,Snack Foods,127.202,OUT019,1985,Small,Tier 1,Grocery Store,506.008
FDZ57,10,Regular,0.037764307,Snack Foods,127.2994,OUT046,1997,Small,Tier 1,Supermarket Type1,642.497
FDZ10,17.85,Low Fat,0,Snack Foods,127.502,OUT045,2002,Small,Tier 2,Supermarket Type1,2480.742663
FDH22,,Low Fat,0.135640903,Snack Foods,127.9678,OUT027,1985,Medium,Tier 3,Supermarket Type3,943.4307585
FDZ10,17.85,Low Fat,0.074422769,Snack Foods,128.002,OUT010,1998,Medium,Tier 3,Grocery Store,253.004
FDH22,6.405,Low Fat,0.136275173,Snack Foods,128.1678,OUT035,2004,Small,Tier 2,Supermarket Type1,1017.3424
FDZ57,10,Regular,0.03773288,Snack Foods,128.2994,OUT013,1987,High,Tier 3,Supermarket Type1,1413.4934
FDH22,6.405,LF,0.13707192,Snack Foods,128.5678,OUT017,2007,Medium,Tier 2,Supermarket Type1,881.1201321
FDZ57,10,Regular,0.037977917,Snack Foods,128.6994,OUT017,2007,Medium,Tier 2,Supermarket Type1,642.497
FDH22,6.405,Low Fat,0.136512858,Snack Foods,128.7678,OUT049,1999,Medium,Tier 1,Supermarket Type1,3052.0272
FDH22,6.405,Low Fat,0.136856178,Snack Foods,128.9678,OUT018,2009,Medium,Tier 3,Supermarket Type2,875.6010845
FDM34,19,Low Fat,0.067829083,Snack Foods,129.2626,OUT017,2007,Medium,Tier 2,Supermarket Type1,2603.348764
FDZ57,10,Regular,0,Snack Foods,129.2994,OUT049,1999,Medium,Tier 1,Supermarket Type1,1409.36346
FDZ57,10,Regular,0.037840894,Snack Foods,129.5994,OUT045,2002,Small,Tier 2,Supermarket Type1,1386.71358
FDM34,19,Low Fat,0.067391444,Snack Foods,129.6626,OUT013,1987,High,Tier 3,Supermarket Type1,2709.94834
FDZ57,10,Regular,0.037918142,Snack Foods,129.6994,OUT018,2009,Medium,Tier 3,Supermarket Type2,1413.4934
FDM34,19,Low Fat,0.067584358,Snack Foods,129.7626,OUT045,2002,Small,Tier 2,Supermarket Type1,2638.073658
FDT09,15.15,Regular,0.012288171,Snack Foods,129.9284,OUT045,2002,Small,Tier 2,Supermarket Type1,2241.0828
FDT09,15.15,Regular,0.012332667,Snack Foods,130.0284,OUT017,2007,Medium,Tier 2,Supermarket Type1,3559.3668
FDE10,6.67,Regular,0.150554711,Snack Foods,130.0626,OUT010,1998,Medium,Tier 3,Grocery Store,131.1626
FDE10,6.67,Regular,0.089931111,Snack Foods,130.0626,OUT035,2004,Small,Tier 2,Supermarket Type1,936.9189454
FDZ57,,Regular,0.037581431,Snack Foods,130.1994,OUT027,1985,Medium,Tier 3,Supermarket Type3,3464.460946
FDE10,6.67,Regular,0.089873267,Snack Foods,130.4626,OUT013,1987,High,Tier 3,Supermarket Type1,948.5022408
FDE10,6.67,Regular,0.09031453,Snack Foods,130.5626,OUT018,2009,Medium,Tier 3,Supermarket Type2,1180.4634
FDM34,19,Low Fat,0.067722325,Snack Foods,130.8626,OUT018,2009,Medium,Tier 3,Supermarket Type2,1573.9512
FDM34,19,Low Fat,0,Snack Foods,130.9626,OUT035,2004,Small,Tier 2,Supermarket Type1,2737.11834
FDT09,,Regular,0.021471456,Snack Foods,131.0284,OUT019,1985,Small,Tier 1,Grocery Store,131.8284
FDM34,19,Low Fat,0.112893408,Snack Foods,131.0626,OUT010,1998,Medium,Tier 3,Grocery Store,524.6504
FDE10,6.67,Regular,0.090456903,Snack Foods,131.2626,OUT017,2007,Medium,Tier 2,Supermarket Type1,2098.6016
FDT09,15.15,Regular,0.0122633,Snack Foods,131.4284,OUT046,1997,Small,Tier 1,Supermarket Type1,2150.431481
FDE10,6.67,Regular,0.090130537,Snack Foods,131.4626,OUT045,2002,Small,Tier 2,Supermarket Type1,1705.1138
FDT09,15.15,Regular,0.020526251,Snack Foods,131.5284,OUT010,1998,Medium,Tier 3,Grocery Store,2092.288023
FDT09,15.15,Regular,0.012260981,Snack Foods,131.7284,OUT035,2004,Small,Tier 2,Supermarket Type1,1186.4556
FDT09,15.15,Regular,0.012282366,Snack Foods,132.5284,OUT049,1999,Medium,Tier 1,Supermarket Type1,1713.7692
FDM34,19,Low Fat,0.067552435,Snack Foods,132.5626,OUT049,1999,Medium,Tier 1,Supermarket Type1,2694.997658
FDE10,6.67,Regular,0.089948119,Snack Foods,132.6626,OUT046,1997,Small,Tier 1,Supermarket Type1,946.7997099
FDM34,,Low Fat,0.118091992,Snack Foods,132.6626,OUT019,1985,Small,Tier 1,Grocery Store,1123.38354
FDT09,15.15,Regular,0.012313256,Snack Foods,132.8284,OUT018,2009,Medium,Tier 3,Supermarket Type2,2133.091276
FDT09,15.15,Regular,0,Snack Foods,132.9284,OUT013,1987,High,Tier 3,Supermarket Type1,2134.697176
FDM34,19,Low Fat,0.067447572,Snack Foods,132.9626,OUT046,1997,Small,Tier 1,Supermarket Type1,1967.439
FDM34,,Low Fat,0.067120954,Snack Foods,132.9626,OUT027,1985,Medium,Tier 3,Supermarket Type3,3279.065
FDE10,6.67,Regular,0,Snack Foods,133.0626,OUT049,1999,Medium,Tier 1,Supermarket Type1,1573.9512
FDE10,,Regular,0.089512542,Snack Foods,133.1626,OUT027,1985,Medium,Tier 3,Supermarket Type3,3672.5528
FDT09,,Regular,0.012203915,Snack Foods,133.2284,OUT027,1985,Medium,Tier 3,Supermarket Type3,4350.3372
FDV46,18.2,Low Fat,0.012605492,Snack Foods,137.818,OUT035,2004,Small,Tier 2,Supermarket Type1,2633.70198
FDJ10,5.095,Regular,0.129503664,Snack Foods,138.6838,OUT046,1997,Small,Tier 1,Supermarket Type1,741.9236591
FDJ10,,Regular,0.128876537,Snack Foods,139.1838,OUT027,1985,Medium,Tier 3,Supermarket Type3,4916.933
FDJ10,5.095,Regular,0.129479176,Snack Foods,139.7838,OUT035,2004,Small,Tier 2,Supermarket Type1,1264.3542
FDV46,18.2,Low Fat,0.012679191,Snack Foods,139.818,OUT017,2007,Medium,Tier 2,Supermarket Type1,838.908
FDV46,18.2,Low Fat,0.012607876,Snack Foods,139.818,OUT046,1997,Small,Tier 1,Supermarket Type1,1398.18
FDV46,18.2,Low Fat,0,Snack Foods,139.918,OUT045,2002,Small,Tier 2,Supermarket Type1,2724.763132
FDV46,,Low Fat,0.012546822,Snack Foods,139.918,OUT027,1985,Medium,Tier 3,Supermarket Type3,11151.66853
FDL34,16,Low Fat,0.041112694,Snack Foods,139.9496,OUT018,2009,Medium,Tier 3,Supermarket Type2,3105.2912
FDB58,10.5,reg,0.013485235,Snack Foods,140.0154,OUT013,1987,High,Tier 3,Supermarket Type1,3119.9388
FDN57,18.25,Low Fat,0.054344186,Snack Foods,140.2154,OUT045,2002,Small,Tier 2,Supermarket Type1,1701.7848
FDL34,,Low Fat,0.040747616,Snack Foods,140.2496,OUT027,1985,Medium,Tier 3,Supermarket Type3,4093.3384
FDJ10,,Regular,0.226744199,Snack Foods,140.2838,OUT019,1985,Small,Tier 1,Grocery Store,618.6874929
FDJ10,5.095,Regular,0.129395895,Snack Foods,140.3838,OUT013,1987,High,Tier 3,Supermarket Type1,1826.2894
FDJ10,5.095,Regular,0.13023619,Snack Foods,140.3838,OUT017,2007,Medium,Tier 2,Supermarket Type1,751.0182341
FDN57,18.25,Low Fat,0.054540968,Snack Foods,140.4154,OUT017,2007,Medium,Tier 2,Supermarket Type1,2767.587534
FDB58,10.5,Regular,0.022590318,Snack Foods,140.6154,OUT010,1998,Medium,Tier 3,Grocery Store,283.6308
FDV46,18.2,Low Fat,0.012659235,Snack Foods,140.718,OUT018,2009,Medium,Tier 3,Supermarket Type2,2656.542
FDV46,18.2,Low Fat,0.012627478,Snack Foods,140.818,OUT049,1999,Medium,Tier 1,Supermarket Type1,3495.45
FDN57,18.25,Low Fat,0.054318517,Snack Foods,140.9154,OUT049,1999,Medium,Tier 1,Supermarket Type1,6381.693
FDB58,10.5,Regular,0.013523837,Snack Foods,141.1154,OUT045,2002,Small,Tier 2,Supermarket Type1,1629.88287
FDL34,16,Low Fat,0.040938155,Snack Foods,141.1496,OUT035,2004,Small,Tier 2,Supermarket Type1,4516.7872
FDN57,,Low Fat,0.053971566,Snack Foods,141.2154,OUT027,1985,Medium,Tier 3,Supermarket Type3,3119.9388
FDV46,18.2,Low Fat,0.012597384,Snack Foods,141.218,OUT013,1987,High,Tier 3,Supermarket Type1,2936.178
FDL34,16,Low Fat,0.040911824,Snack Foods,141.2496,OUT013,1987,High,Tier 3,Supermarket Type1,3387.5904
FDL34,16,Low Fat,0.041009558,Snack Foods,141.2496,OUT049,1999,Medium,Tier 1,Supermarket Type1,2681.8424
FDB58,10.5,Regular,0.013496466,Snack Foods,141.3154,OUT046,1997,Small,Tier 1,Supermarket Type1,1632.19287
FDV46,,Low Fat,0.022074764,Snack Foods,141.418,OUT019,1985,Small,Tier 1,Grocery Store,559.272
FDS57,15.5,Low Fat,0.103652052,Snack Foods,141.447,OUT045,2002,Small,Tier 2,Supermarket Type1,2345.898495
FDS57,15.5,Low Fat,0,Snack Foods,141.547,OUT017,2007,Medium,Tier 2,Supermarket Type1,3006.087
FDS57,,Low Fat,0.181114059,Snack Foods,141.647,OUT019,1985,Small,Tier 1,Grocery Store,429.441
FDJ10,5.095,Regular,0.129766301,Snack Foods,141.6838,OUT045,2002,Small,Tier 2,Supermarket Type1,3231.1274
FDB58,,Regular,0.02363057,Snack Foods,141.7154,OUT019,1985,Small,Tier 1,Grocery Store,425.4462
FDJ10,5.095,Regular,0.129705008,Snack Foods,141.8838,OUT049,1999,Medium,Tier 1,Supermarket Type1,1966.7732
FDB58,10.5,Regular,0.013551445,Snack Foods,142.0154,OUT018,2009,Medium,Tier 3,Supermarket Type2,2410.8618
FDN57,18.25,Low Fat,0.054455125,Snack Foods,142.0154,OUT018,2009,Medium,Tier 3,Supermarket Type2,850.8924
FDN57,18.25,Low Fat,0.054223942,Snack Foods,142.0154,OUT035,2004,Small,Tier 2,Supermarket Type1,2127.231
FDN57,18.25,Low Fat,0.054234197,Snack Foods,142.0154,OUT046,1997,Small,Tier 1,Supermarket Type1,2269.0464
FDS57,,Low Fat,0.102941345,Snack Foods,142.047,OUT027,1985,Medium,Tier 3,Supermarket Type3,2719.793
FDJ10,5.095,reg,0.216762584,Snack Foods,142.2838,OUT010,1998,Medium,Tier 3,Grocery Store,782.9308379
FDL34,16,Low Fat,0.041177505,Snack Foods,142.3496,OUT017,2007,Medium,Tier 2,Supermarket Type1,3246.4408
FDY22,16.5,Regular,0.159690469,Snack Foods,142.4128,OUT035,2004,Small,Tier 2,Supermarket Type1,575.2512
FDJ10,5.095,Regular,0.130031207,Snack Foods,142.4838,OUT018,2009,Medium,Tier 3,Supermarket Type2,561.9352
FDY22,16.5,Regular,0.159587755,Snack Foods,142.6128,OUT013,1987,High,Tier 3,Supermarket Type1,2470.76676
FDL34,16,Low Fat,0.041028937,Snack Foods,142.6496,OUT045,2002,Small,Tier 2,Supermarket Type1,1834.9448
FDS57,15.5,Low Fat,0.103356186,Snack Foods,142.847,OUT013,1987,High,Tier 3,Supermarket Type1,1574.617
FDN57,18.25,Low Fat,0.054189065,Snack Foods,143.0154,OUT013,1987,High,Tier 3,Supermarket Type1,2740.532603
FDS57,15.5,Low Fat,0.103863648,Snack Foods,143.147,OUT018,2009,Medium,Tier 3,Supermarket Type2,2374.092995
FDL34,16,Low Fat,0.040945898,Snack Foods,143.1496,OUT046,1997,Small,Tier 1,Supermarket Type1,2258.3936
FDB58,10.5,Regular,0.013572808,Snack Foods,143.2154,OUT017,2007,Medium,Tier 2,Supermarket Type1,1559.9694
FDY22,,Regular,0.158947217,Snack Foods,143.3128,OUT027,1985,Medium,Tier 3,Supermarket Type3,901.6376801
FDY22,16.5,Regular,0.160044589,Snack Foods,143.4128,OUT045,2002,Small,Tier 2,Supermarket Type1,2484.62676
FDY22,,Regular,0.279650277,Snack Foods,143.4128,OUT019,1985,Small,Tier 1,Grocery Store,512.8291005
FDY22,16.5,Regular,0.267339659,Snack Foods,143.5128,OUT010,1998,Medium,Tier 3,Grocery Store,2604.75732
FDB58,10.5,Regular,0.01351745,Snack Foods,143.5154,OUT049,1999,Medium,Tier 1,Supermarket Type1,1597.326402
FDN57,,Low Fat,0.094957079,Snack Foods,143.5154,OUT019,1985,Small,Tier 1,Grocery Store,567.2616
FDS57,15.5,Low Fat,0.103603094,Snack Foods,143.547,OUT049,1999,Medium,Tier 1,Supermarket Type1,1431.47
FDB58,10.5,Regular,0.013493914,Snack Foods,143.7154,OUT035,2004,Small,Tier 2,Supermarket Type1,3119.9388
FDB58,,Regular,0.013431109,Snack Foods,143.7154,OUT027,1985,Medium,Tier 3,Supermarket Type3,4821.7236
FDJ21,16.7,Regular,0.03874616,Snack Foods,143.8102,OUT017,2007,Medium,Tier 2,Supermarket Type1,4811.7366
FDY22,16.5,Regular,0.160624116,Snack Foods,143.8128,OUT017,2007,Medium,Tier 2,Supermarket Type1,2588.6304
FDJ21,16.7,Regular,0.038528228,Snack Foods,143.9102,OUT046,1997,Small,Tier 1,Supermarket Type1,1749.7224
FDY22,16.5,Regular,0.160371305,Snack Foods,143.9128,OUT018,2009,Medium,Tier 3,Supermarket Type2,1581.9408
FDQ57,,Low Fat,0.048932713,Snack Foods,144.476,OUT019,1985,Small,Tier 1,Grocery Store,146.476
FDY22,16.5,Regular,0.159720671,Snack Foods,144.5128,OUT046,1997,Small,Tier 1,Supermarket Type1,3595.32
FDQ57,7.275,Low Fat,0,Snack Foods,144.576,OUT013,1987,High,Tier 3,Supermarket Type1,1146.451536
FDJ21,16.7,Regular,0.038520943,Snack Foods,144.6102,OUT035,2004,Small,Tier 2,Supermarket Type1,2584.039664
FDJ21,16.7,Regular,0.03858813,Snack Foods,144.6102,OUT049,1999,Medium,Tier 1,Supermarket Type1,3353.6346
FDS57,15.5,LF,0.103422709,Snack Foods,144.847,OUT035,2004,Small,Tier 2,Supermarket Type1,1717.764
FDS57,15.5,Low Fat,0.103442268,Snack Foods,144.847,OUT046,1997,Small,Tier 1,Supermarket Type1,2433.499
FDR46,16.85,Low Fat,0.139301634,Snack Foods,144.976,OUT013,1987,High,Tier 3,Supermarket Type1,2783.044
FDQ57,7.275,Low Fat,0.028061488,Snack Foods,145.076,OUT018,2009,Medium,Tier 3,Supermarket Type2,1108.199295
FDQ57,7.275,Low Fat,0.027942357,Snack Foods,145.076,OUT035,2004,Small,Tier 2,Supermarket Type1,1611.236
FDW45,18,Low Fat,0.039231652,Snack Foods,145.1418,OUT017,2007,Medium,Tier 2,Supermarket Type1,2648.5524
FDW45,18,Low Fat,0.065296399,Snack Foods,145.2418,OUT010,1998,Medium,Tier 3,Grocery Store,2849.644116
FDR46,16.85,Low Fat,0.139985583,Snack Foods,145.276,OUT018,2009,Medium,Tier 3,Supermarket Type2,2490.092
FDW45,18,Low Fat,0.039071642,Snack Foods,145.3418,OUT049,1999,Medium,Tier 1,Supermarket Type1,882.8508
FDF10,15.5,Regular,0.157816029,Snack Foods,145.4418,OUT017,2007,Medium,Tier 2,Supermarket Type1,2434.695732
FDY22,16.5,Regular,0,Snack Foods,145.5128,OUT049,1999,Medium,Tier 1,Supermarket Type1,2641.05732
FDF10,15.5,Regular,0.157246634,Snack Foods,145.6418,OUT045,2002,Small,Tier 2,Supermarket Type1,2207.127
FDQ57,7.275,Low Fat,0.027991093,Snack Foods,145.976,OUT049,1999,Medium,Tier 1,Supermarket Type1,3515.424
FDR46,16.85,Low Fat,0.139391292,Snack Foods,145.976,OUT035,2004,Small,Tier 2,Supermarket Type1,2656.471248
FDR46,16.85,Low Fat,0,Snack Foods,146.076,OUT017,2007,Medium,Tier 2,Supermarket Type1,2636.568
FDR46,16.85,Low Fat,0.139634411,Snack Foods,146.076,OUT049,1999,Medium,Tier 1,Supermarket Type1,2584.44963
FDA33,6.48,Low Fat,0.034091649,Snack Foods,146.2076,OUT017,2007,Medium,Tier 2,Supermarket Type1,2364.9216
FDJ21,,Regular,0.038341654,Snack Foods,146.2102,OUT027,1985,Medium,Tier 3,Supermarket Type3,4228.4958
FDZ33,,Low Fat,0.188038372,Snack Foods,146.4076,OUT019,1985,Small,Tier 1,Grocery Store,147.8076
FDZ33,10.195,low fat,0.107834541,Snack Foods,146.5076,OUT018,2009,Medium,Tier 3,Supermarket Type2,1330.2684
FDJ21,16.7,Regular,0.038606365,Snack Foods,146.5102,OUT045,2002,Small,Tier 2,Supermarket Type1,2770.3938
FDR46,16.85,Low Fat,0.233356571,Snack Foods,146.576,OUT010,1998,Medium,Tier 3,Grocery Store,439.428
FDJ21,16.7,Regular,0.038685176,Snack Foods,146.6102,OUT018,2009,Medium,Tier 3,Supermarket Type2,2770.3938
FDV09,12.1,Low Fat,0.034427577,Snack Foods,146.6734,OUT010,1998,Medium,Tier 3,Grocery Store,296.9468
FDV09,12.1,Low Fat,0.020551458,Snack Foods,146.6734,OUT013,1987,High,Tier 3,Supermarket Type1,2227.101
FDZ33,,Low Fat,0.106876976,Snack Foods,146.7076,OUT027,1985,Medium,Tier 3,Supermarket Type3,3842.9976
FDF10,,Regular,0.156168446,Snack Foods,146.7418,OUT027,1985,Medium,Tier 3,Supermarket Type3,939.6379599
FDQ57,7.275,Low Fat,0,Snack Foods,146.776,OUT017,2007,Medium,Tier 2,Supermarket Type1,1153.219032
FDQ57,7.275,Low Fat,0.027947642,Snack Foods,146.876,OUT046,1997,Small,Tier 1,Supermarket Type1,1154.004732
FDA33,6.48,Low Fat,0.033899898,Snack Foods,146.9076,OUT046,1997,Small,Tier 1,Supermarket Type1,2956.152
FDQ57,7.275,Low Fat,0.02800432,Snack Foods,146.976,OUT045,2002,Small,Tier 2,Supermarket Type1,1165.482936
FDA33,6.48,Low Fat,0.033893487,Snack Foods,147.0076,OUT035,2004,Small,Tier 2,Supermarket Type1,3103.9596
FDA33,6.48,Low Fat,0.034037991,Snack Foods,147.2076,OUT018,2009,Medium,Tier 3,Supermarket Type2,1020.678615
FDZ33,10.195,Low Fat,0,Snack Foods,147.2076,OUT010,1998,Medium,Tier 3,Grocery Store,739.038
FDF10,15.5,Regular,0,Snack Foods,147.2418,OUT018,2009,Medium,Tier 3,Supermarket Type2,1324.2762
FDR46,16.85,Low Fat,0.139417654,Snack Foods,147.476,OUT046,1997,Small,Tier 1,Supermarket Type1,2929.52
FDR46,,Low Fat,0.138742518,Snack Foods,147.476,OUT027,1985,Medium,Tier 3,Supermarket Type3,3368.948
FDQ57,,Low Fat,0.027812304,Snack Foods,147.476,OUT027,1985,Medium,Tier 3,Supermarket Type3,3368.948
FDJ21,16.7,Regular,0.038496166,Snack Foods,147.5102,OUT013,1987,High,Tier 3,Supermarket Type1,5540.7876
FDV09,12.1,Low Fat,0.020600553,Snack Foods,147.5734,OUT049,1999,Medium,Tier 1,Supermarket Type1,3414.8882
FDZ33,10.195,Low Fat,0.107376743,Snack Foods,147.6076,OUT035,2004,Small,Tier 2,Supermarket Type1,3547.3824
FDW45,18,Low Fat,0.03901099,Snack Foods,147.7418,OUT046,1997,Small,Tier 1,Supermarket Type1,4119.9704
FDW45,,Low Fat,0.038822077,Snack Foods,147.7418,OUT027,1985,Medium,Tier 3,Supermarket Type3,1618.5598
FDR46,16.85,Low Fat,0.139700397,Snack Foods,147.776,OUT045,2002,Small,Tier 2,Supermarket Type1,2490.092
FDA33,6.48,Low Fat,0.033871687,Snack Foods,147.9076,OUT013,1987,High,Tier 3,Supermarket Type1,1006.36331
FDF10,15.5,Regular,0.156898705,Snack Foods,147.9418,OUT035,2004,Small,Tier 2,Supermarket Type1,2453.614753
FDA33,6.48,Low Fat,0.033968647,Snack Foods,148.0076,OUT045,2002,Small,Tier 2,Supermarket Type1,886.8456
FDV09,,Low Fat,0.036012919,Snack Foods,148.0734,OUT019,1985,Small,Tier 1,Grocery Store,593.8936
FDR46,,Low Fat,0.244102315,Snack Foods,148.076,OUT019,1985,Small,Tier 1,Grocery Store,146.476
FDW45,18,Low Fat,0.039003613,Snack Foods,148.1418,OUT035,2004,Small,Tier 2,Supermarket Type1,2799.88002
FDA33,6.48,LF,0.033952603,Snack Foods,148.2076,OUT049,1999,Medium,Tier 1,Supermarket Type1,3399.5748
FDF10,15.5,Regular,0.156928379,Snack Foods,148.2418,OUT046,1997,Small,Tier 1,Supermarket Type1,2458.590253
FDV09,12.1,Low Fat,0.020564685,Snack Foods,148.2734,OUT035,2004,Small,Tier 2,Supermarket Type1,3266.4148
FDW45,18,Low Fat,0.039090105,Snack Foods,148.4418,OUT045,2002,Small,Tier 2,Supermarket Type1,4119.9704
FDA33,,Low Fat,0.033735736,Snack Foods,148.5076,OUT027,1985,Medium,Tier 3,Supermarket Type3,4402.08567
FDV09,12.1,Low Fat,0.020684919,Snack Foods,148.5734,OUT017,2007,Medium,Tier 2,Supermarket Type1,1336.2606
FDZ33,10.195,Low Fat,0.107614855,Snack Foods,148.6076,OUT045,2002,Small,Tier 2,Supermarket Type1,1666.55993
FDF10,15.5,reg,0.156797787,Snack Foods,148.6418,OUT013,1987,High,Tier 3,Supermarket Type1,3972.8286
FDW45,18,Low Fat,0.038978526,Snack Foods,148.6418,OUT013,1987,High,Tier 3,Supermarket Type1,2795.6942
FDU57,8.27,Regular,0.089479661,Snack Foods,148.6708,OUT013,1987,High,Tier 3,Supermarket Type1,2106.5912
FDQ33,13.35,Low Fat,0.091131261,Snack Foods,148.6708,OUT013,1987,High,Tier 3,Supermarket Type1,2143.535594
FDZ33,10.195,Low Fat,0.108004532,Snack Foods,148.7076,OUT017,2007,Medium,Tier 2,Supermarket Type1,1330.2684
FDU57,8.27,Regular,0.089735804,Snack Foods,148.7708,OUT045,2002,Small,Tier 2,Supermarket Type1,2708.4744
FDQ33,13.35,Low Fat,0.091723066,Snack Foods,148.8708,OUT017,2007,Medium,Tier 2,Supermarket Type1,3761.77
FDZ33,10.195,Low Fat,0.107564024,Snack Foods,149.0076,OUT049,1999,Medium,Tier 1,Supermarket Type1,1182.4608
FDW45,18,Low Fat,0.039169904,Snack Foods,149.0418,OUT018,2009,Medium,Tier 3,Supermarket Type2,2897.372592
FDF10,15.5,Regular,0.15717236,Snack Foods,149.1418,OUT049,1999,Medium,Tier 1,Supermarket Type1,588.5672
FDQ33,13.35,Low Fat,0.091189915,Snack Foods,149.3708,OUT035,2004,Small,Tier 2,Supermarket Type1,4514.124
FDZ33,10.195,Low Fat,0.10739705,Snack Foods,149.5076,OUT046,1997,Small,Tier 1,Supermarket Type1,1676.65298
FDE46,,Low Fat,0.027610698,Snack Foods,149.5366,OUT019,1985,Small,Tier 1,Grocery Store,604.5464
FDV09,12.1,Low Fat,0.020652362,Snack Foods,149.5734,OUT018,2009,Medium,Tier 3,Supermarket Type2,2227.101
FDU57,8.27,Regular,0.089537252,Snack Foods,149.7708,OUT035,2004,Small,Tier 2,Supermarket Type1,1337.692877
FDZ33,10.195,Low Fat,0.107307677,Snack Foods,149.8076,OUT013,1987,High,Tier 3,Supermarket Type1,2217.114
FDU57,,Regular,0.15679782,Snack Foods,149.8708,OUT019,1985,Small,Tier 1,Grocery Store,955.8219623
FDU57,,Regular,0.089120516,Snack Foods,149.8708,OUT027,1985,Medium,Tier 3,Supermarket Type3,3611.2992
FDV09,12.1,Low Fat,0.020610288,Snack Foods,149.8734,OUT045,2002,Small,Tier 2,Supermarket Type1,1976.680273
FDV09,,Low Fat,0.02046897,Snack Foods,150.2734,OUT027,1985,Medium,Tier 3,Supermarket Type3,7341.522314
FDU57,8.27,Regular,0.090060741,Snack Foods,150.3708,OUT017,2007,Medium,Tier 2,Supermarket Type1,1305.744842
FDQ33,13.35,Low Fat,0.15266209,Snack Foods,150.3708,OUT010,1998,Medium,Tier 3,Grocery Store,2208.195198
FDQ33,13.35,Low Fat,0.091348964,Snack Foods,150.3708,OUT049,1999,Medium,Tier 1,Supermarket Type1,4363.6532
FDV09,12.1,Low Fat,0.020568574,Snack Foods,150.4734,OUT046,1997,Small,Tier 1,Supermarket Type1,2078.6276
FDE46,18.6,low fat,0.015833933,Snack Foods,150.6366,OUT018,2009,Medium,Tier 3,Supermarket Type2,2941.932798
FDE46,,Low Fat,0.015693328,Snack Foods,150.7366,OUT027,1985,Medium,Tier 3,Supermarket Type3,906.8196
FDU57,8.27,Regular,0.089918992,Snack Foods,150.7708,OUT018,2009,Medium,Tier 3,Supermarket Type2,1309.218242
FDU57,8.27,reg,0.089554186,Snack Foods,150.8708,OUT046,1997,Small,Tier 1,Supermarket Type1,2407.5328
FDQ58,7.315,Low Fat,0.015289106,Snack Foods,151.134,OUT013,1987,High,Tier 3,Supermarket Type1,1171.877923
FDQ33,13.35,Low Fat,0.091392132,Snack Foods,151.1708,OUT045,2002,Small,Tier 2,Supermarket Type1,2139.217991
FDQ33,13.35,Low Fat,0.091578701,Snack Foods,151.5708,OUT018,2009,Medium,Tier 3,Supermarket Type2,2165.113093
