MedianIncome,HouseAge,NoOfRooms,NoofBedrooms,price,property_type,high_value
2.9087,27,5,3,2.282,duplex,1
12.5,7,5,2,2.81,house,1
5.4364,34,6,3,2.793,house,1
4.4286,35,6,3,2.621,house,1
5.1282,35,6,2,2.625,house,1
4.3542,36,7,3,2.375,house,1
4.25,35,7,3,2.417,house,1
4.1827,31,6,3,3.455,house,1
2.2375,20,4,2,4.5,house,1
4.0795,33,6,3,2.706,house,1
5.3991,29,7,3,2.73,house,1
4.5556,34,6,2,2.49,house,1
5.7653,21,7,3,3.258,house,1
5.0479,22,6,3,2.804,house,1
6.7206,26,7,3,3.446,house,1
5.748,28,7,3,3.021,house,1
4.7625,35,6,2,2.813,house,1
4.9732,34,6,2,3.423,house,1
4.1692,21,5,3,3.445,house,1
4.25,49,6,3,2.841,house,1
3.8214,46,6,3,2.736,house,1
4.7,37,7,2,3.413,house,1
6.3443,39,6,2,3.247,house,1
4.4643,40,6,2,3.081,house,1
3.43,46,6,3,2.929,house,1
4.8295,43,6,3,3.19,house,1
4.8,36,7,3,3.068,house,1
4.4091,36,7,3,3.179,house,1
3.2216,39,5,3,2.427,house,1
3.1058,32,4,3,2.53,house,1
2.639,39,5,3,2.425,house,1
2.225,41,6,3,2.125,duplex,1
3.5214,15,4,3,1.442,duplex,0
2.375,46,6,2,2.75,house,1
4.2262,37,5,2,2.285,duplex,1
3,35,4,3,2.291,duplex,1
4.0238,44,5,3,2.242,duplex,1
4.4464,38,5,3,2.154,duplex,1
3.1628,35,4,3,3.184,house,1
3.3632,33,5,3,2.651,house,1
2.56,36,4,3,2.731,house,1
5.7398,42,7,3,3.364,house,1
4.7381,43,7,3,3.474,house,1
4.1364,31,6,3,4.12,house,1
5.8783,34,7,3,4.051,house,1
6.3719,26,7,3,4.669,house,1
6.2946,34,7,3,4.5,house,1
5.6493,40,7,3,4.224,house,1
3.5817,30,5,3,3.693,house,1
6.221,52,7,2,4.203,house,1
4.652,44,7,3,3.871,house,1
4.375,34,5,3,3.409,house,1
6.1323,32,7,3,5.00001,house,1
6.2306,22,6,2,5.00001,house,1
3.0744,31,4,3,4.577,house,1
4.6628,44,7,3,4.592,house,1
7.8997,36,7,2,5.00001,house,1
6.358,26,7,3,5.00001,house,1
6.0374,33,7,2,5.00001,house,1
6.4865,35,7,3,4.5,house,1
5.048,26,5,2,3.5,house,1
3.4412,39,5,3,3.538,house,1
5.7837,49,7,2,3.781,house,1
5.7245,52,7,3,5,house,1
4.4,52,7,3,5,house,1
8.4704,52,8,2,5.00001,house,1
6.471,52,7,2,5.00001,house,1
5.0756,52,6,3,3.742,house,1
4.0987,37,5,3,4.34,house,1
4.7404,43,6,3,5.00001,house,1
4.5486,52,7,3,5.00001,house,1
5.6206,44,5,2,3.864,house,1
4.7917,40,6,3,3.599,house,1
3.8413,50,4,3,3.722,house,1
4.0855,52,6,2,4.108,house,1
3.5125,20,4,3,3.506,house,1
3.3469,30,4,3,3.45,house,1
2.8393,26,4,3,3.75,house,1
4.2407,39,5,3,4.338,house,1
4.97,52,7,3,5.00001,house,1
12.4291,34,10,3,5.00001,house,1
10.7339,35,9,2,5.00001,house,1
15.0001,32,10,3,5.00001,house,1
11.6833,21,9,3,5.00001,house,1
12.6417,39,10,2,5.00001,house,1
13.3913,25,9,3,5.00001,house,1
10.1675,23,9,3,5.00001,house,1
14.4219,52,9,2,5.00001,house,1
7.0422,52,8,3,5.00001,house,1
8.2598,52,8,3,5.00001,house,1
10.4286,52,8,2,5.00001,house,1
3.9728,28,5,3,3,house,1
3.1111,43,5,3,3.184,house,1
3.4333,27,4,2,2.9,house,1
3.4836,27,4,3,2.879,house,1
3.38,28,5,3,2.854,house,1
3.6811,34,5,3,2.73,house,1
3.9696,44,5,3,2.583,house,1
4.1875,45,5,2,2.673,house,1
2.7474,43,5,3,2.331,house,1
3.2891,42,5,3,2.379,house,1
3.2285,33,5,3,2.348,house,1
2.9934,52,4,3,2.563,house,1
3.7422,42,6,3,2.926,house,1
2.8571,44,3,2,2.5,house,1
3.625,20,4,3,2.833,house,1
3.8317,9,5,3,2.375,house,1
3.4902,34,5,3,5.00001,house,1
5.549,49,7,3,5.00001,house,1
3.162,26,4,3,4.15,house,1
10.0743,50,8,2,5.00001,house,1
4.6406,50,7,3,5.00001,house,1
9.3694,51,9,3,5.00001,house,1
6.9533,44,8,3,5.00001,house,1
3.9688,52,5,3,3.569,house,1
3.25,52,6,3,2.964,house,1
4.8068,46,6,3,3.697,house,1
4.4583,44,6,3,3.971,house,1
6.1349,33,7,2,5.00001,house,1
5.0774,34,6,3,4.072,house,1
7.3081,27,8,3,4.646,house,1
6.7042,18,7,3,4.13,house,1
7.7743,27,7,2,4.531,house,1
6.6959,34,7,3,4.112,house,1
4.0417,25,5,3,4.585,house,1
6.3892,17,7,3,4.808,house,1
5.4351,37,7,2,3.766,house,1
6,40,6,3,3.842,house,1
5.3261,38,7,3,3.768,house,1
6.8336,35,7,2,4.572,house,1
5.9539,39,7,3,3.791,house,1
2.9405,39,5,3,3.405,house,1
4.5116,43,5,2,3.378,house,1
5.012,41,4,2,3.682,house,1
5.539,45,6,3,3.969,house,1
4.75,46,7,2,3.882,house,1
4.6125,41,7,3,3.617,house,1
5.779,39,7,3,3.871,house,1
3.9722,27,5,3,3.541,house,1
4.163,49,5,2,3.938,house,1
4.0726,38,5,2,3.854,house,1
3.1842,42,5,3,3.528,house,1
3.9833,35,6,3,3.428,house,1
2.6159,45,4,3,2.729,house,1
4.2955,45,6,3,3.097,house,1
4.7917,36,6,3,3.16,house,1
4.9013,45,6,2,3.301,house,1
3.32,40,5,3,2.929,house,1
4,37,5,2,2.737,house,1
4.6371,31,6,3,2.711,house,1
5.033,36,6,2,2.709,house,1
4.7344,37,6,2,2.718,house,1
4.7917,36,6,3,2.761,house,1
5.3683,34,6,2,3.394,house,1
5.5381,36,7,3,2.82,house,1
5.8221,36,6,3,2.894,house,1
5.5184,35,6,3,2.748,house,1
5.0353,12,5,3,3.058,house,1
5.9572,17,6,3,4.438,house,1
4.7045,17,4,3,5.00001,house,1
6.7474,16,7,3,3.382,house,1
7.2477,16,7,3,3.76,house,1
8.1221,15,7,2,4.833,house,1
6.1228,17,7,2,3.757,house,1
4.9434,17,4,3,2.921,house,1
5.6936,5,5,3,3.222,house,1
5.3247,13,8,3,3.278,house,1
9.1415,5,8,2,5.00001,house,1
6.9635,5,5,3,4.173,house,1
6.035,5,6,3,4.388,house,1
7.3644,16,8,3,4.197,house,1
8.9083,15,7,3,5.00001,house,1
5.6683,23,6,3,3.91,house,1
6.5948,23,7,3,4.04,house,1
5.6396,19,6,3,4.303,house,1
4.39,27,5,3,2.701,house,1
3.9699,24,5,3,2.932,house,1
4.9091,43,6,2,2.932,house,1
5.1701,37,6,3,2.942,house,1
5.0081,39,6,2,2.981,house,1
4.9464,41,5,2,2.824,house,1
3.0278,35,5,3,3.106,house,1
4.8047,15,5,3,4.38,house,1
5.1207,34,6,2,3.109,house,1
3.5,43,5,2,2.674,house,1
3.5445,25,4,3,2.867,house,1
5.3506,33,6,2,3.881,house,1
4.0801,27,6,3,3.978,house,1
4.0313,29,5,3,4.352,house,1
5.4719,38,6,2,3.979,house,1
6.8787,38,7,2,3.868,house,1
5.5902,38,8,2,4.17,house,1
5.4322,35,7,3,3.91,house,1
8.1039,32,7,3,3.822,house,1
7.7364,24,7,2,4.358,house,1
8.4693,26,7,3,4.192,house,1
4.3939,22,5,3,4.912,house,1
3.7,35,5,3,3.397,house,1
5.8964,36,6,2,4.148,house,1
6.1004,35,6,3,4.264,house,1
3.0833,34,4,2,2.563,house,1
5.3264,46,5,3,2.581,house,1
4.8382,45,6,2,2.894,house,1
4.7708,44,5,3,2.538,house,1
4.5075,39,6,3,3.649,house,1
2.7075,29,4,3,3.238,house,1
3.6111,24,5,3,3.415,house,1
3.7045,52,5,2,3.605,house,1
4.95,45,6,3,3.45,house,1
4.224,43,6,3,3.496,house,1
4.6366,40,6,3,3.955,house,1
6.142,44,7,3,3.947,house,1
5.6271,44,7,3,3.748,house,1
6.1064,33,7,3,4.05,house,1
7.4787,33,7,3,4.313,house,1
6.5475,25,7,3,5.00001,house,1
6.912,29,7,3,4.572,house,1
8.5184,26,7,2,5.00001,house,1
5.6038,34,7,3,4.513,house,1
7.4678,15,7,3,5.00001,house,1
6.7058,44,7,2,4.959,house,1
7.0001,26,7,3,5.00001,house,1
6.8879,44,9,3,5.00001,house,1
5.1071,41,7,3,3.141,house,1
5.0863,37,6,2,4.403,house,1
6.1244,40,6,2,3.088,house,1
5.4688,38,7,3,3.05,house,1
5.9062,35,7,3,3.832,house,1
7.1621,45,7,2,5.00001,house,1
4.8966,45,7,3,3.621,house,1
3.5322,40,5,3,3.619,house,1
6.2154,47,6,2,3.627,house,1
3.7463,30,5,2,4.276,house,1
3.8684,38,5,3,2.656,house,1
2.8482,39,5,2,2.472,house,1
2.3333,11,3,2,2.417,house,1
2.8058,47,4,3,2.295,duplex,1
2.5833,19,4,3,5.00001,house,1
6.7413,3,7,3,4.359,house,1
7.6864,16,8,3,4.225,house,1
6.2007,4,6,3,3.118,house,1
4.3594,14,6,2,3.66,house,1
2.7399,18,4,3,0.875,flat,0
4.1776,35,5,3,2.653,house,1
2.9286,20,3,2,2.375,house,1
3.0147,37,4,2,2.181,duplex,1
1.9844,32,4,3,2.7,house,1
5.1654,41,6,3,2.336,house,1
3.4427,30,5,3,2.635,house,1
4.2708,45,6,2,2.67,house,1
4.5568,38,5,2,2.869,house,1
4.8068,44,5,2,3.123,house,1
4.2083,44,6,2,2.782,house,1
3.1989,37,4,2,3.208,house,1
2.8258,37,5,3,2.328,house,1
2.92,33,4,3,2.028,duplex,1
3.0472,26,4,3,2.11,duplex,1
3.2708,43,5,2,2.553,house,1
3.3268,23,5,3,3.228,house,1
2.5,35,4,3,1.667,duplex,0
3.1864,28,4,3,2.728,house,1
3.3015,33,5,3,2.677,house,1
3.623,39,5,2,2.766,house,1
2.7969,38,5,3,2.984,house,1
4.5556,35,6,3,3.186,house,1
3.929,36,5,3,3.031,house,1
4.2232,33,7,3,3.637,house,1
4.4167,26,6,3,3.338,house,1
7.1088,33,7,2,4.433,house,1
6.1043,36,6,2,3.435,house,1
5.9285,17,7,3,4.96,house,1
5.6629,36,6,2,3.436,house,1
4.3214,37,6,2,3.427,house,1
5.0457,34,7,3,3.951,house,1
7.7932,29,7,2,4.699,house,1
6.0255,13,6,3,4.093,house,1
9.8892,40,9,2,5.00001,house,1
15.0001,31,10,3,5.00001,house,1
15.0001,32,9,3,5.00001,house,1
10.8758,48,9,3,5.00001,house,1
15.0001,40,9,2,5.00001,house,1
15.0001,40,10,3,5.00001,house,1
9.9025,40,9,3,5.00001,house,1
13.367,37,9,3,5.00001,house,1
5.397,44,7,3,3.417,house,1
5.9629,39,6,2,3.527,house,1
2.6506,33,5,2,1.626,duplex,0
2.3769,36,5,3,1.573,duplex,0
15.0001,46,6,2,5.00001,house,1
4.0039,36,6,2,1.489,duplex,0
3.7917,36,6,3,1.606,duplex,0
3.8194,36,5,2,1.594,duplex,0
5.0893,25,5,2,1.734,duplex,0
2.5294,37,5,3,1.594,duplex,0
3.7312,35,5,3,1.596,duplex,0
2.0096,38,5,3,1.557,duplex,0
3.2642,31,5,3,1.856,duplex,1
4.983,30,5,2,1.667,duplex,0
2.8868,37,5,3,1.566,duplex,0
2.7993,37,5,2,1.455,duplex,0
3.0521,38,5,2,1.515,duplex,0
3.6712,30,4,3,3.086,house,1
2.4375,27,4,3,1.89,duplex,1
5.6407,39,6,2,3.264,house,1
5.6234,42,6,3,3.796,house,1
6.227,45,6,2,4.178,house,1
7.6129,50,5,2,4.125,house,1
4.2667,32,4,2,4.102,house,1
9.459,47,9,3,5.00001,house,1
4.1985,34,5,3,5.00001,house,1
4.4531,33,5,3,5.00001,house,1
5.1995,35,5,3,5.00001,house,1
4.4688,43,6,3,4.602,house,1
4,37,5,3,3.943,house,1
5.1032,18,4,2,4.646,house,1
8.2436,44,7,3,5.00001,house,1
9.3198,38,8,2,5.00001,house,1
8.9955,39,7,2,5.00001,house,1
7.3681,38,7,2,5.00001,house,1
4.6908,35,6,2,5.00001,house,1
5.2421,40,6,2,4.445,house,1
6.6136,39,6,3,4.728,house,1
5.2391,22,6,3,5.00001,house,1
8.6963,33,6,2,5.00001,house,1
5.7211,23,7,3,5.00001,house,1
7.4542,16,7,3,5.00001,house,1
8.4375,47,9,3,5.00001,house,1
9.7796,20,7,2,5.00001,house,1
11.9666,28,8,2,5.00001,house,1
8.2782,37,7,3,5.00001,house,1
10.0481,30,9,3,5.00001,house,1
11.3176,28,9,3,5.00001,house,1
13.2986,17,8,3,5.00001,house,1
8.2883,34,7,2,5.00001,house,1
5.1831,26,3,2,3.5,house,1
8.7382,34,7,3,5.00001,house,1
15.0001,32,9,3,5.00001,house,1
10.2811,34,9,2,5.00001,house,1
6.3824,41,6,2,5.00001,house,1
7.652,36,7,2,5.00001,house,1
15.0001,33,8,3,5.00001,house,1
10.6514,33,7,2,5.00001,house,1
7.8633,28,8,3,5.00001,house,1
10.6868,30,8,3,5.00001,house,1
5.6286,23,7,3,4.113,house,1
4.875,18,7,3,3.346,house,1
3.1937,25,5,3,3.192,house,1
4.7578,22,6,3,3.185,house,1
6.7606,15,7,2,3.643,house,1
5.9919,16,7,3,3.451,house,1
6.1896,19,6,3,3.311,house,1
6.3256,15,7,3,3.68,house,1
7.2929,17,7,3,3.558,house,1
8.2364,11,7,3,3.718,house,1
4.5625,21,5,3,5,house,1
4.8405,17,7,3,3.543,house,1
7.439,21,7,3,5.00001,house,1
7.7773,33,7,3,4.563,house,1
6.2263,52,7,3,5.00001,house,1
5.3951,37,6,3,2.777,house,1
5.1002,30,6,3,3.194,house,1
3.3047,52,8,3,2.861,house,1
2.4717,24,5,3,2.953,house,1
4.2109,9,9,3,4.5,house,1
5.8635,24,8,3,3.487,house,1
4.1375,26,6,3,3.95,house,1
1.8432,28,5,3,3.273,house,1
2.4701,28,4,3,2.909,house,1
5.5073,6,5,3,2.638,house,1
7.9248,21,8,2,5.00001,house,1
5.9522,26,7,3,4.384,house,1
6.4744,23,9,3,5.00001,house,1
3.1364,38,5,2,3.575,house,1
4.5278,35,5,3,3.404,house,1
3.4047,26,5,3,2.945,house,1
2.5139,30,5,3,2.795,house,1
2.5694,27,4,2,2.75,house,1
3.6719,46,5,3,3.574,house,1
2.6014,36,4,3,3.206,house,1
2.1974,18,4,3,2.55,house,1
3.1563,31,4,2,2.67,house,1
2.6429,47,5,3,2.792,house,1
6.3997,50,8,3,5.00001,house,1
4.1316,52,6,2,4.43,house,1
5.1545,37,5,2,4.184,house,1
3.5213,48,5,3,4.586,house,1
2.6875,39,4,3,3.206,house,1
2.125,52,4,3,3,house,1
7.7261,32,8,3,5.00001,house,1
5.8411,34,7,3,3.818,house,1
5.5922,35,7,3,3.844,house,1
5.3184,41,7,3,3.76,house,1
4.7,43,5,2,2.938,house,1
3.8819,39,6,3,2.899,house,1
4.8021,48,6,3,3.511,house,1
6.7449,44,8,3,4.156,house,1
2.8,27,5,2,3.53,house,1
6.0597,29,7,2,3.831,house,1
6.8406,41,8,3,5.00001,house,1
4.149,44,6,3,4.436,house,1
2.6205,35,4,2,3.188,house,1
2.875,43,5,3,2.806,house,1
5.8311,37,6,3,3.877,house,1
8.7394,23,7,3,5.00001,house,1
4.9757,35,8,3,5.00001,house,1
6.5631,26,8,3,5.00001,house,1
3.8456,27,6,3,5.00001,house,1
5.2888,32,6,2,4.638,house,1
2.5104,30,4,3,2.281,duplex,1
2.9896,33,5,3,2.36,house,1
3.5208,49,5,3,2.512,house,1
3.1625,28,5,3,3.643,house,1
2.707,38,5,3,2.368,house,1
2.3681,39,4,3,2.414,house,1
2.0643,37,4,2,2.467,house,1
2.5947,23,4,3,2.326,house,1
2.375,52,4,3,2.938,house,1
1.4722,52,4,3,3.5,house,1
3.1667,41,4,3,3.625,house,1
1.2762,17,4,3,2.536,house,1
2.5978,52,3,2,2.583,house,1
1.4851,52,4,3,2.375,house,1
2.925,49,4,3,2.469,house,1
2.16,39,4,3,2.591,house,1
2.2097,50,4,3,2.583,house,1
2.675,43,4,3,2.479,house,1
2.2069,52,4,3,2.265,duplex,1
3.5905,37,5,3,2.647,house,1
2.6019,31,4,2,2.5,house,1
2.6983,49,5,3,2.601,house,1
4.0125,52,5,2,2.61,house,1
4.1062,52,5,3,2.529,house,1
2.5506,23,4,3,2.308,house,1
2.6538,31,4,3,2.318,house,1
4.375,20,6,3,3.352,house,1
4.1842,34,8,3,3.64,house,1
4.7411,35,5,2,3.364,house,1
4.2283,36,6,3,3.268,house,1
3.0938,25,5,3,3.125,house,1
4.3214,35,6,2,3.418,house,1
4.0451,27,6,3,3.951,house,1
3.6823,18,5,3,2.55,house,1
2.6607,19,3,2,2.265,duplex,1
2.8042,19,4,3,2.361,house,1
2.25,39,4,3,2.813,house,1
2.6103,44,5,3,5,house,1
3.3776,23,4,3,2.832,house,1
5.0434,26,6,2,3.404,house,1
6.8927,31,7,2,5.00001,house,1
2.303,27,5,3,2.61,house,1
5.3279,23,6,2,4.139,house,1
5.4127,25,7,2,3.928,house,1
4.9044,35,6,3,3.353,house,1
5.5959,30,6,3,3.462,house,1
4.4375,29,7,3,3.5,house,1
3.2895,26,5,2,3.35,house,1
5,34,7,3,3.294,house,1
5.345,32,6,2,3.226,house,1
8.5608,42,7,3,5.00001,house,1
5.623,34,7,3,5.00001,house,1
6.0069,29,7,3,5.00001,house,1
4.625,32,7,3,5.00001,house,1
5.3963,33,8,3,5.00001,house,1
9.4522,37,9,3,5.00001,house,1
9.0267,16,9,3,5.00001,house,1
3.9659,8,5,3,2.974,house,1
4.806,20,6,3,2.797,house,1
5.2039,24,6,2,3.013,house,1
2.0625,15,5,3,3.143,house,1
2.6397,23,5,3,2.5,house,1
3.233,32,6,3,3.46,house,1
3.2125,20,5,3,2.51,house,1
2.7864,22,5,3,3,house,1
3.1389,14,5,3,2.487,house,1
6.091,28,8,3,5.00001,house,1
2.7275,17,6,3,5.00001,house,1
5.759,22,8,3,4.25,house,1
4.2059,28,7,3,5.00001,house,1
3.6969,35,5,3,3.35,house,1
11.7794,39,15,3,5.00001,house,1
3.9224,17,6,3,2.306,house,1
2.4583,35,6,3,0.621,flat,0
3.7958,17,6,3,4,house,1
3.2569,14,6,3,2.308,house,1
3.1912,25,6,2,2.264,duplex,1
4.4519,14,6,3,2.279,duplex,1
3.8582,15,5,3,2.152,duplex,1
5.5221,11,7,3,3.949,house,1
5.5106,10,6,3,2.909,house,1
2.9479,22,6,3,2.431,house,1
3.0185,17,5,2,5.00001,house,1
2.5743,9,7,3,3.098,house,1
4.2026,24,6,2,2.598,house,1
6.6054,13,8,3,5.00001,house,1
5.3154,18,6,2,2.894,house,1
4.2222,18,7,3,3.75,house,1
4.6554,11,6,3,2.723,house,1
5.5194,18,8,3,3.67,house,1
6.2094,16,9,3,4.4,house,1
2.8906,11,8,3,0.844,flat,0
5.1909,24,6,3,3.902,house,1
3.9375,30,7,3,2.929,house,1
5.299,12,8,3,2.268,duplex,1
2.56,16,5,2,1.5,duplex,0
3.0559,20,6,2,1.201,flat,0
5.7306,15,7,2,2.697,house,1
6.7694,9,8,3,2.751,house,1
7.5696,4,9,3,3.287,house,1
5.038,13,6,2,1.94,duplex,1
2.2791,23,6,3,1.148,flat,0
2.0508,11,5,3,2.75,house,1
4.8185,26,6,2,1.579,duplex,0
4.375,15,6,3,1.58,duplex,0
4.3125,17,7,3,1.681,duplex,0
3.8203,17,7,3,1.415,duplex,0
4.7813,17,8,3,3.268,house,1
3.9375,24,8,3,3.412,house,1
3.2135,4,6,3,2.127,duplex,1
3.5391,27,6,3,1.447,duplex,0
4.1058,30,7,3,1.64,duplex,0
3.5288,8,6,3,1.655,duplex,0
5.0099,24,8,3,1.625,duplex,0
5.0286,30,7,3,1.58,duplex,0
4.6694,28,7,3,1.582,duplex,0
5.0113,22,7,3,1.586,duplex,0
4.8359,18,7,2,1.957,duplex,1
4.6648,21,7,2,1.93,duplex,1
3.9871,26,7,3,1.577,duplex,0
5.0639,4,7,2,2.017,duplex,1
4.9766,10,7,3,1.996,duplex,1
5.062,32,8,3,1.589,duplex,0
4.9028,15,7,3,1.936,duplex,1
1.7431,52,6,3,1.315,flat,0
3.1078,33,6,3,1.467,duplex,0
2.3506,50,5,3,1.361,flat,0
3.6815,43,7,3,1.818,duplex,1
2.7188,32,6,3,1.337,flat,0
2.8649,4,5,3,1.865,duplex,1
3.285,10,6,3,2.183,duplex,1
3.6639,21,6,3,1.286,flat,0
4.0125,28,6,2,1.301,flat,0
4.4342,20,6,2,1.607,duplex,0
4.8155,24,7,3,1.629,duplex,0
2.0673,24,5,3,1.369,flat,0
3.6212,31,7,3,1.514,duplex,0
2.212,19,5,2,1.32,flat,0
1.0349,19,5,3,1.308,flat,0
4.125,18,6,3,1.398,flat,0
4.2125,16,6,3,1.483,duplex,0
4.5066,14,7,3,1.498,duplex,0
4.0431,9,6,3,2.268,duplex,1
4.65,21,8,3,1.525,duplex,0
4.5536,9,7,3,1.901,duplex,1
5.0206,8,7,2,2.61,house,1
3.0723,6,7,3,1.373,flat,0
1.7941,22,5,2,1.103,flat,0
3.7589,26,6,3,1.137,flat,0
3.0368,25,5,2,1.293,flat,0
3.7679,10,6,2,1.313,flat,0
2.6531,29,6,3,1.083,flat,0
3.4722,30,5,2,1.125,flat,0
4.0603,21,5,2,1.176,flat,0
2.5556,11,6,3,1.292,flat,0
1.899,39,4,3,1.133,flat,0
2.9167,34,5,3,1.042,flat,0
2.875,26,6,3,1.214,flat,0
1.8625,32,4,2,0.902,flat,0
3.1576,24,6,3,1.472,duplex,0
1.8633,17,5,3,1.094,flat,0
2.0995,15,4,2,0.875,flat,0
2.1509,16,5,3,0.675,flat,0
2.2743,38,5,3,1.064,flat,0
2.375,10,5,3,0.985,flat,0
1.6875,29,4,3,1.227,flat,0
2.2538,7,4,3,1.625,duplex,0
3.6422,26,5,2,1.206,flat,0
2.4091,24,5,3,1.155,flat,0
1.8185,23,5,3,0.978,flat,0
2.5809,27,5,3,0.832,flat,0
2.1776,38,4,3,0.891,flat,0
2.4318,5,5,2,0.861,flat,0
2.1094,44,7,3,0.738,flat,0
2.7377,29,7,3,0.283,flat,0
4.3162,26,6,2,1.364,flat,0
2.0161,11,4,3,1.188,flat,0
1.6488,22,4,2,1.175,flat,0
1.9444,26,5,3,1.294,flat,0
3.071,8,5,3,1.204,flat,0
2.4583,31,6,3,1.281,flat,0
0.8106,16,4,3,0.833,flat,0
4.6023,8,6,2,1.634,duplex,0
3.8512,30,6,2,1.346,flat,0
3.0352,27,5,3,1.354,flat,0
2.0865,40,6,3,1.115,flat,0
2.0819,10,4,3,1.033,flat,0
2.5966,14,4,2,1.093,flat,0
2.3333,32,6,3,1.302,flat,0
4.2875,16,6,2,1.507,duplex,0
3.3203,27,6,2,1.347,flat,0
1.975,30,5,3,1.34,flat,0
1.9257,27,5,3,1.353,flat,0
3.1442,21,5,2,1.316,flat,0
2,25,4,3,0.875,flat,0
2.9271,48,6,3,1.466,duplex,0
2.3804,37,7,3,1.48,duplex,0
3.4063,16,5,2,1.38,flat,0
3.2167,17,6,3,1.125,flat,0
3.7778,34,6,3,1.5,duplex,0
4.5486,32,6,2,1.724,duplex,0
4.5417,22,6,2,1.424,duplex,0
4.7875,7,8,3,1.983,duplex,1
3.0081,5,5,3,1.352,flat,0
4.9237,4,7,2,1.666,duplex,0
2.5667,40,7,3,2.393,house,1
4.1563,4,6,2,1.726,duplex,0
4.4628,26,7,2,1.344,flat,0
4.9286,25,7,3,1.801,duplex,1
3.7917,23,6,3,1.422,duplex,0
5.3765,15,7,3,2.231,duplex,1
6.4678,21,8,3,2.493,house,1
4.9292,17,7,3,2.072,duplex,1
4.4595,24,7,3,1.527,duplex,0
5.6177,21,7,3,1.838,duplex,1
4.7946,18,8,3,2.906,house,1
3.87,26,7,2,1.258,flat,0
3.6023,33,6,3,1.283,flat,0
6.2685,6,9,3,3.074,house,1
2.2647,25,5,2,2.167,duplex,1
2.1652,14,4,3,0.375,flat,0
3.3026,14,4,3,2.295,duplex,1
4.4777,16,5,2,2.825,house,1
3.75,16,4,2,2.231,duplex,1
3.6304,22,5,3,3.122,house,1
6.0992,24,7,3,2.688,house,1
5.4197,24,6,3,2.809,house,1
4.2404,28,7,3,2.743,house,1
6.3654,26,8,3,3.312,house,1
6.0256,28,6,3,2.768,house,1
7.4734,26,8,3,4.322,house,1
7.1687,22,8,2,3.844,house,1
6.2987,23,8,3,3.482,house,1
5.5954,27,7,3,2.614,house,1
5.5184,25,7,3,2.683,house,1
5.0767,25,7,2,2.712,house,1
6.0321,17,7,2,4.026,house,1
3.8056,21,6,3,4.25,house,1
1.5071,28,4,3,3.167,house,1
2.1471,26,5,3,1.875,duplex,1
6.5173,24,7,2,3.34,house,1
4.6806,23,6,3,2.889,house,1
6.7247,24,7,3,3.338,house,1
3.0875,26,5,3,1.984,duplex,1
4.875,22,6,3,2.954,house,1
3.2115,14,4,3,2.063,duplex,1
3.0773,15,4,2,1.125,flat,0
3.6034,16,4,3,1.5,duplex,0
2.7689,28,4,3,2.282,duplex,1
2.1389,35,4,3,2.6,house,1
5.1271,22,7,3,3.425,house,1
9.7821,28,9,3,5.00001,house,1
9.6885,20,9,3,5.00001,house,1
5.0294,27,7,3,2.802,house,1
4.6957,27,6,2,2.715,house,1
5.6604,22,7,3,2.764,house,1
4.1797,25,5,3,2.718,house,1
4.835,28,6,3,3.534,house,1
5.1615,26,7,3,2.762,house,1
2.7333,38,4,3,1.825,duplex,1
2.8971,37,5,2,1.861,duplex,1
3.7396,30,5,3,2.107,duplex,1
3.2083,44,5,3,1.819,duplex,1
2.9545,47,5,3,2.375,house,1
2.7411,52,5,3,2.271,duplex,1
3.25,42,4,3,1.853,duplex,1
3.5966,50,6,3,2.458,house,1
2.619,52,4,3,2.125,duplex,1
3.0139,35,4,3,2.042,duplex,1
3.6389,42,4,2,2.392,house,1
4.4,52,6,3,3.913,house,1
5.5259,52,6,2,2.958,house,1
4.7768,52,6,3,3.011,house,1
3.575,44,6,3,2.922,house,1
5.4273,44,6,2,4.21,house,1
4.3,34,6,3,3.305,house,1
2.8042,35,4,3,2.409,house,1
2.9853,28,4,3,1.875,duplex,1
4.8854,52,7,3,3.306,house,1
5.2831,52,6,2,2.995,house,1
4.05,34,5,2,2,duplex,1
2.894,52,5,3,2.095,duplex,1
4.226,11,4,3,1.667,duplex,0
2.5,52,5,3,1.625,duplex,0
2.8798,6,3,2,2.25,duplex,1
2.0972,36,4,3,1.875,duplex,1
2.5673,48,4,3,1.775,duplex,0
2.1714,46,4,3,1.906,duplex,1
1.6708,43,4,3,2.042,duplex,1
2.1442,52,4,3,1.889,duplex,1
4.2149,42,5,2,1.99,duplex,1
3.5781,49,5,2,1.93,duplex,1
3.2599,47,5,3,1.831,duplex,1
2.925,43,5,3,1.708,duplex,0
2.0549,44,4,3,1.938,duplex,1
4.2381,43,5,2,1.935,duplex,1
3.2793,37,5,3,1.745,duplex,0
2.4196,44,4,3,1.944,duplex,1
2.8167,52,5,3,1.835,duplex,1
2.6667,52,6,3,3.259,house,1
6.6345,52,6,2,3.09,house,1
2.4306,39,5,3,2.891,house,1
2.6312,52,4,3,3.029,house,1
2.9222,27,4,3,1.537,duplex,0
2.4968,46,5,2,1.741,duplex,0
2.3277,52,4,2,1.837,duplex,1
2.5947,29,4,2,1.773,duplex,0
3.0089,40,6,3,1.852,duplex,1
2.375,41,3,2,1.75,duplex,0
1.473,35,4,3,2.136,duplex,1
3.0156,37,5,3,2.703,house,1
