"LocID","Location","Time","AgeGrp","AgeGrpStart","AgeGrpSpan","PopMale","PopFemale","PopTotal"
"68","Bolivia (Plurinational State of)","2021","100+","100","-1","0.542","1.185","1.727"
"70","Bosnia and Herzegovina","2021","100+","100","-1","0.031","0.138","0.169"
"76","Brazil","2021","100+","100","-1","6.302","17.502","23.804"
"96","Brunei Darussalam","2021","100+","100","-1","0.004","0.001","0.005"
"100","Bulgaria","2021","100+","100","-1","0.084","0.128","0.212"
"116","Cambodia","2021","100+","100","-1","0.011","0.034","0.045"
"124","Canada","2021","100+","100","-1","1.573","7.505","9.078"
"148","Chad","2021","100+","100","-1","0.007","0.021","0.028"
"830","Channel Islands","2021","100+","100","-1","0.009","0.068","0.077"
"152","Chile","2021","100+","100","-1","0.858","3.195","4.053"
"156","China","2021","100+","100","-1","13.771","67.713","81.484"
"344","China, Hong Kong SAR","2021","100+","100","-1","0.609","3.26","3.869"
"446","China, Macao SAR","2021","100+","100","-1","0.012","0.074","0.086"
"158","China, Taiwan Province of China","2021","100+","100","-1","1.85","2.831","4.681"
"170","Colombia","2021","100+","100","-1","1.44","2.846","4.286"
"188","Costa Rica","2021","100+","100","-1","0.221","0.461","0.682"
"191","Croatia","2021","100+","100","-1","0.045","0.196","0.241"
"192","Cuba","2021","100+","100","-1","1.232","2.025","3.257"
"531","Cura̤ao","2021","100+","100","-1","0.012","0.037","0.049"
"196","Cyprus","2021","100+","100","-1","0.019","0.085","0.104"
"203","Czechia","2021","100+","100","-1","0.101","0.388","0.489"
"408","Dem. People's Republic of Korea","2021","100+","100","-1","0.021","0.278","0.299"
"180","Democratic Republic of the Congo","2021","100+","100","-1","0.042","0.148","0.19"
"208","Denmark","2021","100+","100","-1","0.23","1.162","1.392"
"214","Dominican Republic","2021","100+","100","-1","1.027","1.596","2.623"
"218","Ecuador","2021","100+","100","-1","0.399","2.253","2.652"
"818","Egypt","2021","100+","100","-1","0.192","0.821","1.013"
"222","El Salvador","2021","100+","100","-1","0.058","0.203","0.261"
"232","Eritrea","2021","100+","100","-1","0.008","0.024","0.032"
"233","Estonia","2021","100+","100","-1","0.019","0.13","0.149"
"231","Ethiopia","2021","100+","100","-1","0.188","0.287","0.475"
"246","Finland","2021","100+","100","-1","0.165","0.881","1.046"
"250","France","2021","100+","100","-1","3.365","18.186","21.551"
"268","Georgia","2021","100+","100","-1","0.019","0.115","0.134"
"276","Germany","2021","100+","100","-1","4.024","17.526","21.55"
"288","Ghana","2021","100+","100","-1","0.006","0.011","0.017"
"300","Greece","2021","100+","100","-1","1.202","1.702","2.904"
"312","Guadeloupe","2021","100+","100","-1","0.083","0.234","0.317"
"320","Guatemala","2021","100+","100","-1","0.168","0.365","0.533"
"328","Guyana","2021","100+","100","-1","0.068","0.087","0.155"
"332","Haiti","2021","100+","100","-1","0.098","0.261","0.359"
"340","Honduras","2021","100+","100","-1","0.166","0.375","0.541"
"348","Hungary","2021","100+","100","-1","0.169","0.6","0.769"
"352","Iceland","2021","100+","100","-1","0.012","0.042","0.054"
"356","India","2021","100+","100","-1","18.753","32.521","51.274"
"360","Indonesia","2021","100+","100","-1","0.416","1.321","1.737"
"364","Iran (Islamic Republic of)","2021","100+","100","-1","0.247","0.298","0.545"
"368","Iraq","2021","100+","100","-1","0.04","0.129","0.169"
"372","Ireland","2021","100+","100","-1","0.133","0.552","0.685"
"376","Israel","2021","100+","100","-1","0.509","0.909","1.418"
"380","Italy","2021","100+","100","-1","3.29","14.691","17.981"
"388","Jamaica","2021","100+","100","-1","0.151","0.069","0.22"
"392","Japan","2021","100+","100","-1","10.393","74.79","85.183"
"400","Jordan","2021","100+","100","-1","0.008","0.022","0.03"
"398","Kazakhstan","2021","100+","100","-1","0.017","0.218","0.235"
"417","Kyrgyzstan","2021","100+","100","-1","0.004","0.068","0.072"
"428","Latvia","2021","100+","100","-1","0.09","0.564","0.654"
"422","Lebanon","2021","100+","100","-1","0.029","0.133","0.162"
"434","Libya","2021","100+","100","-1","0.009","0.027","0.036"
"440","Lithuania","2021","100+","100","-1","0.12","0.628","0.748"
"442","Luxembourg","2021","100+","100","-1","0.009","0.056","0.065"
"450","Madagascar","2021","100+","100","-1","0.068","0.068","0.136"
"458","Malaysia","2021","100+","100","-1","0.951","0.263","1.214"
"462","Maldives","2021","100+","100","-1","0.005","0.007","0.012"
"470","Malta","2021","100+","100","-1","0.016","0.069","0.085"
"474","Martinique","2021","100+","100","-1","0.043","0.208","0.251"
"480","Mauritius","2021","100+","100","-1","0.021","0.112","0.133"
"928","Melanesia","2021","100+","100","-1","0.006","0.012","0.018"
"484","Mexico","2021","100+","100","-1","4.911","8.52","13.431"
"496","Mongolia","2021","100+","100","-1","0.005","0.021","0.026"
"504","Morocco","2021","100+","100","-1","0.015","0.055","0.07"
"104","Myanmar","2021","100+","100","-1","0.048","0.179","0.227"
"524","Nepal","2021","100+","100","-1","0.026","0.079","0.105"
"528","Netherlands","2021","100+","100","-1","0.525","2.649","3.174"
"554","New Zealand","2021","100+","100","-1","0.177","0.551","0.728"
"558","Nicaragua","2021","100+","100","-1","0.113","0.334","0.447"
"566","Nigeria","2021","100+","100","-1","0.013","0.02","0.033"
"807","North Macedonia","2021","100+","100","-1","0.004","0.008","0.012"
"578","Norway","2021","100+","100","-1","0.213","0.934","1.147"
"1835","Oceania (excluding Australia and New Zealand)","2021","100+","100","-1","0.01","0.037","0.047"
"512","Oman","2021","100+","100","-1","0.023","0.211","0.234"
"586","Pakistan","2021","100+","100","-1","0.597","0.263","0.86"
"591","Panama","2021","100+","100","-1","0.503","0.695","1.198"
"600","Paraguay","2021","100+","100","-1","0.113","0.236","0.349"
"604","Peru","2021","100+","100","-1","0.441","1.248","1.689"
"608","Philippines","2021","100+","100","-1","0.232","1.763","1.995"
"616","Poland","2021","100+","100","-1","1.435","4.479","5.914"
"620","Portugal","2021","100+","100","-1","0.406","1.699","2.105"
"630","Puerto Rico","2021","100+","100","-1","0.434","1.272","1.706"
"634","Qatar","2021","100+","100","-1","0.03","0.059","0.089"
"410","Republic of Korea","2021","100+","100","-1","0.672","4.274","4.946"
"498","Republic of Moldova","2021","100+","100","-1","0.009","0.075","0.084"
"642","Romania","2021","100+","100","-1","0.535","0.745","1.28"
"643","Russian Federation","2021","100+","100","-1","0.855","9.52","10.375"
"646","Rwanda","2021","100+","100","-1","0.004","0.005","0.009"
"638","R̩union","2021","100+","100","-1","0.02","0.141","0.161"
"662","Saint Lucia","2021","100+","100","-1","0.026","0.008","0.034"
"682","Saudi Arabia","2021","100+","100","-1","0.099","0.241","0.34"
"688","Serbia","2021","100+","100","-1","0.029","0.091","0.12"
"694","Sierra Leone","2021","100+","100","-1","0.005","0.012","0.017"
"702","Singapore","2021","100+","100","-1","0.16","0.623","0.783"
"703","Slovakia","2021","100+","100","-1","0.069","0.117","0.186"
"705","Slovenia","2021","100+","100","-1","0.034","0.178","0.212"
"706","Somalia","2021","100+","100","-1","0.015","0.026","0.041"
"724","Spain","2021","100+","100","-1","2.701","11.299","14"
"144","Sri Lanka","2021","100+","100","-1","0.391","0.209","0.6"
"729","Sudan","2021","100+","100","-1","0.117","0.184","0.301"
"740","Suriname","2021","100+","100","-1","0.005","0.019","0.024"
"752","Sweden","2021","100+","100","-1","0.463","1.919","2.382"
"756","Switzerland","2021","100+","100","-1","0.328","1.44","1.768"
"760","Syrian Arab Republic","2021","100+","100","-1","0.037","0.13","0.167"
"762","Tajikistan","2021","100+","100","-1","0.004","0.014","0.018"
"764","Thailand","2021","100+","100","-1","2.974","6.68","9.654"
"780","Trinidad and Tobago","2021","100+","100","-1","0.031","0.063","0.094"
"788","Tunisia","2021","100+","100","-1","0.069","0.208","0.277"
"792","Turkey","2021","100+","100","-1","0.155","1.284","1.439"
"795","Turkmenistan","2021","100+","100","-1","0.013","0.061","0.074"
"804","Ukraine","2021","100+","100","-1","0.267","1.767","2.034"
"784","United Arab Emirates","2021","100+","100","-1","0.011","0.025","0.036"
"826","United Kingdom","2021","100+","100","-1","3.233","13.302","16.535"
"840","United States of America","2021","100+","100","-1","22.885","81.503","104.388"
"858","Uruguay","2021","100+","100","-1","0.212","2.059","2.271"
"860","Uzbekistan","2021","100+","100","-1","0.087","0.362","0.449"
"862","Venezuela (Bolivarian Republic of)","2021","100+","100","-1","0.817","2.17","2.987"
"704","Viet Nam","2021","100+","100","-1","6.135","18.957","25.092"
"887","Yemen","2021","100+","100","-1","0.027","0.052","0.079"
"4","Afghanistan","2022","100+","100","-1","0.012","0.031","0.043"
"8","Albania","2022","100+","100","-1","0.016","0.04","0.056"
"12","Algeria","2022","100+","100","-1","0.602","0.51","1.112"
"24","Angola","2022","100+","100","-1","0.012","0.028","0.04"
"32","Argentina","2022","100+","100","-1","0.791","3.916","4.707"
"51","Armenia","2022","100+","100","-1","0.031","0.14","0.171"
"36","Australia","2022","100+","100","-1","1.156","4.046","5.202"
"40","Austria","2022","100+","100","-1","0.262","1.224","1.486"
"31","Azerbaijan","2022","100+","100","-1","0.016","0.1","0.116"
"44","Bahamas","2022","100+","100","-1","0.004","0.004","0.008"
"50","Bangladesh","2022","100+","100","-1","2.47","5.254","7.724"
"52","Barbados","2022","100+","100","-1","0.096","0.114","0.21"
"112","Belarus","2022","100+","100","-1","0.032","0.446","0.478"
"56","Belgium","2022","100+","100","-1","0.403","1.977","2.38"
"84","Belize","2022","100+","100","-1","0.008","0.005","0.013"
"204","Benin","2022","100+","100","-1","0.013","0.034","0.047"
"64","Bhutan","2022","100+","100","-1","0.026","0.055","0.081"
"68","Bolivia (Plurinational State of)","2022","100+","100","-1","0.621","1.351","1.972"
"70","Bosnia and Herzegovina","2022","100+","100","-1","0.036","0.157","0.193"
"76","Brazil","2022","100+","100","-1","6.978","19.706","26.684"
"96","Brunei Darussalam","2022","100+","100","-1","0.004","0.001","0.005"
"100","Bulgaria","2022","100+","100","-1","0.103","0.154","0.257"
"108","Burundi","2022","100+","100","-1","0.004","0.016","0.02"
"116","Cambodia","2022","100+","100","-1","0.014","0.038","0.052"
"124","Canada","2022","100+","100","-1","1.683","7.997","9.68"
"148","Chad","2022","100+","100","-1","0.008","0.022","0.03"
"830","Channel Islands","2022","100+","100","-1","0.01","0.07","0.08"
"152","Chile","2022","100+","100","-1","0.941","3.458","4.399"
"156","China","2022","100+","100","-1","14.74","73.498","88.238"
"344","China, Hong Kong SAR","2022","100+","100","-1","0.661","3.537","4.198"
"446","China, Macao SAR","2022","100+","100","-1","0.012","0.081","0.093"
"158","China, Taiwan Province of China","2022","100+","100","-1","2.107","3.127","5.234"
"170","Colombia","2022","100+","100","-1","1.537","3.049","4.586"
"188","Costa Rica","2022","100+","100","-1","0.24","0.498","0.738"
"191","Croatia","2022","100+","100","-1","0.046","0.218","0.264"
"192","Cuba","2022","100+","100","-1","1.272","2.101","3.373"
"531","Cura̤ao","2022","100+","100","-1","0.013","0.04","0.053"
"196","Cyprus","2022","100+","100","-1","0.02","0.089","0.109"
"203","Czechia","2022","100+","100","-1","0.136","0.518","0.654"
"408","Dem. People's Republic of Korea","2022","100+","100","-1","0.023","0.312","0.335"
"180","Democratic Republic of the Congo","2022","100+","100","-1","0.045","0.157","0.202"
"208","Denmark","2022","100+","100","-1","0.243","1.228","1.471"
"214","Dominican Republic","2022","100+","100","-1","1.117","1.746","2.863"
"218","Ecuador","2022","100+","100","-1","0.422","2.376","2.798"
"818","Egypt","2022","100+","100","-1","0.205","0.857","1.062"
"222","El Salvador","2022","100+","100","-1","0.065","0.225","0.29"
"232","Eritrea","2022","100+","100","-1","0.01","0.027","0.037"
"233","Estonia","2022","100+","100","-1","0.022","0.145","0.167"
"231","Ethiopia","2022","100+","100","-1","0.193","0.315","0.508"
"246","Finland","2022","100+","100","-1","0.177","0.95","1.127"
"250","France","2022","100+","100","-1","3.897","20.8","24.697"
"268","Georgia","2022","100+","100","-1","0.02","0.127","0.147"
"276","Germany","2022","100+","100","-1","4.525","19.756","24.281"
"288","Ghana","2022","100+","100","-1","0.007","0.012","0.019"
"300","Greece","2022","100+","100","-1","1.317","1.848","3.165"
"312","Guadeloupe","2022","100+","100","-1","0.088","0.25","0.338"
"320","Guatemala","2022","100+","100","-1","0.192","0.413","0.605"
"328","Guyana","2022","100+","100","-1","0.082","0.102","0.184"
"332","Haiti","2022","100+","100","-1","0.106","0.284","0.39"
"340","Honduras","2022","100+","100","-1","0.184","0.415","0.599"
"348","Hungary","2022","100+","100","-1","0.219","0.792","1.011"
"352","Iceland","2022","100+","100","-1","0.014","0.045","0.059"
"356","India","2022","100+","100","-1","20.349","34.473","54.822"
"360","Indonesia","2022","100+","100","-1","0.462","1.456","1.918"
"364","Iran (Islamic Republic of)","2022","100+","100","-1","0.263","0.323","0.586"
"368","Iraq","2022","100+","100","-1","0.04","0.13","0.17"
"372","Ireland","2022","100+","100","-1","0.144","0.589","0.733"
"376","Israel","2022","100+","100","-1","0.57","1.048","1.618"
"380","Italy","2022","100+","100","-1","3.635","16.549","20.184"
"388","Jamaica","2022","100+","100","-1","0.158","0.069","0.227"
"392","Japan","2022","100+","100","-1","11.067","81.502","92.569"
"400","Jordan","2022","100+","100","-1","0.009","0.024","0.033"
"398","Kazakhstan","2022","100+","100","-1","0.018","0.242","0.26"
"417","Kyrgyzstan","2022","100+","100","-1","0.004","0.086","0.09"
"428","Latvia","2022","100+","100","-1","0.103","0.673","0.776"
"422","Lebanon","2022","100+","100","-1","0.032","0.143","0.175"
"434","Libya","2022","100+","100","-1","0.01","0.028","0.038"
"440","Lithuania","2022","100+","100","-1","0.157","0.811","0.968"
"442","Luxembourg","2022","100+","100","-1","0.01","0.059","0.069"
"450","Madagascar","2022","100+","100","-1","0.072","0.074","0.146"
"458","Malaysia","2022","100+","100","-1","1.035","0.291","1.326"
"462","Maldives","2022","100+","100","-1","0.006","0.008","0.014"
"470","Malta","2022","100+","100","-1","0.018","0.076","0.094"
"474","Martinique","2022","100+","100","-1","0.046","0.223","0.269"
"480","Mauritius","2022","100+","100","-1","0.023","0.124","0.147"
"928","Melanesia","2022","100+","100","-1","0.006","0.014","0.02"
"484","Mexico","2022","100+","100","-1","5.145","8.858","14.003"
"496","Mongolia","2022","100+","100","-1","0.005","0.024","0.029"
"499","Montenegro","2022","100+","100","-1","0.004","0.01","0.014"
"504","Morocco","2022","100+","100","-1","0.016","0.062","0.078"
"104","Myanmar","2022","100+","100","-1","0.051","0.186","0.237"
"524","Nepal","2022","100+","100","-1","0.028","0.085","0.113"
"528","Netherlands","2022","100+","100","-1","0.589","2.814","3.403"
"554","New Zealand","2022","100+","100","-1","0.189","0.581","0.77"
"558","Nicaragua","2022","100+","100","-1","0.121","0.361","0.482"
"566","Nigeria","2022","100+","100","-1","0.013","0.022","0.035"
"807","North Macedonia","2022","100+","100","-1","0.005","0.01","0.015"
"578","Norway","2022","100+","100","-1","0.225","0.996","1.221"
"1835","Oceania (excluding Australia and New Zealand)","2022","100+","100","-1","0.011","0.041","0.052"
"512","Oman","2022","100+","100","-1","0.025","0.227","0.252"
"586","Pakistan","2022","100+","100","-1","0.622","0.26","0.882"
"591","Panama","2022","100+","100","-1","0.538","0.755","1.293"
"600","Paraguay","2022","100+","100","-1","0.122","0.256","0.378"
"604","Peru","2022","100+","100","-1","0.492","1.424","1.916"
"608","Philippines","2022","100+","100","-1","0.245","1.958","2.203"
"616","Poland","2022","100+","100","-1","1.731","5.35","7.081"
"957","Polynesia","2022","100+","100","-1","0.004","0.013","0.017"
"620","Portugal","2022","100+","100","-1","0.435","1.846","2.281"
"630","Puerto Rico","2022","100+","100","-1","0.439","1.332","1.771"
"634","Qatar","2022","100+","100","-1","0.028","0.059","0.087"
"410","Republic of Korea","2022","100+","100","-1","0.77","4.876","5.646"
"498","Republic of Moldova","2022","100+","100","-1","0.01","0.085","0.095"
"642","Romania","2022","100+","100","-1","0.615","0.856","1.471"
"643","Russian Federation","2022","100+","100","-1","0.936","10.677","11.613"
"646","Rwanda","2022","100+","100","-1","0.005","0.007","0.012"
"638","R̩union","2022","100+","100","-1","0.023","0.184","0.207"
"662","Saint Lucia","2022","100+","100","-1","0.026","0.009","0.035"
"682","Saudi Arabia","2022","100+","100","-1","0.112","0.259","0.371"
"688","Serbia","2022","100+","100","-1","0.035","0.106","0.141"
