Song_Name,Artist,Album,Playlist,Popular,Popularity,Duration,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Audio_Mode,Speechiness,Tempo,Time_Signature,Audio_Valence
Nighttiming,Coconut Records,Nighttiming,Wake Up Sweating,0,2,170501,0.0133,0.684,0.904,2.70E-06,4,0.0711,-6.916,0,0.0669,119.993,4,0.914
Nighttiming,Coconut Records,Nighttiming,Workout Groove,0,2,170501,0.0133,0.684,0.904,2.70E-06,4,0.0711,-6.916,0,0.0669,119.993,4,0.914
Don't You Cry For Me,Cobi,Don't You Cry For Me,Stay Wild,0,60,256333,0.503,0.41,0.648,0,7,0.219,-4.469,1,0.0362,60.391,4,0.337
You Could Have Been the One,Coasts,You Could Have Been the One,It's ALT Good!,0,21,255737,0.0106,0.499,0.881,0,11,0.0887,-5.578,1,0.0588,122.107,4,0.477
Pa La Calle,COASTCITY,Pa La Calle,100% LatinX,0,61,243487,0.117,0.695,0.884,0,0,0.104,-6.279,1,0.131,74.992,4,0.854
Dive,Coast Modern,Dive,Soak Up the Sun,0,60,210426,0.0188,0.682,0.948,0,7,0.1,-4.476,0,0.0438,106.976,4,0.779
Guru,Coast Modern,Guru,You & Me,0,62,204466,0.232,0.76,0.701,0.00295,3,0.07,-6.393,1,0.042,140.023,4,0.81
Hollow Life,Coast Modern,Hollow Life,Soak Up the Sun,0,58,237066,0.00332,0.631,0.748,4.19E-06,8,0.0386,-4.042,1,0.0389,118.96,4,0.255
Pockets Full Of No,Coast Modern,Pockets Full Of No,Soak Up the Sun,0,53,203400,0.175,0.613,0.755,0.00303,10,0.168,-4.897,1,0.127,166.036,4,0.806
The Way It Was,Coast Modern,The Way It Was,Soak Up the Sun,0,58,229666,0.066,0.595,0.749,4.24E-05,4,0.0798,-5.992,1,0.0541,80.033,4,0.636
Reggaetón Lento (Bailemos),CNCO,Primera Cita,Latin Party Anthems,1,79,222560,0.4,0.761,0.838,0,4,0.176,-3.073,0,0.0502,93.974,4,0.71
Se Vuelve Loca,CNCO,CNCO,Viva Latino,1,77,191666,0.0196,0.749,0.78,0,1,0.0901,-4.307,0,0.0636,92.007,4,0.905
Heartbreak,Clubfeet,Heirs & Graces,Indie Workout,0,37,231254,0.0845,0.724,0.657,0.653,0,0.257,-6.293,1,0.0294,124.018,4,0.83
Clubbed Up,ClubDub,"Juice Menu, Vol. 1",Weekend Hangouts,0,53,228000,0.138,0.933,0.819,0.0198,0,0.743,-7.337,1,0.133,124.996,4,0.801
California Numb - Acoustic,CLOVES,California Numb (Acoustic),Acoustic Hits,0,52,201839,0.889,0.73,0.286,0.000122,10,0.173,-8.277,0,0.0545,83.98,4,0.446
Don't Forget About Me,CLOVES,XIII,Deep Dark Indie,1,67,268853,0.822,0.494,0.243,0.00225,5,0.147,-9.083,0,0.0316,126.063,4,0.0722
Wasted Time,CLOVES,Wasted Time,Deep Dark Indie,0,52,243800,0.0362,0.468,0.458,0.0142,9,0.279,-7.755,1,0.0354,140,4,0.164
7th Inning Stretch,Cloudchord,Koi Pond,Chill Instrumental Beats,0,43,136500,0.824,0.69,0.555,0.91,7,0.169,-9.802,0,0.372,160.369,4,0.852
Another Way Of Life,Cloud Nothings,Last Building Burning,New Music Friday,0,9,188041,0.000308,0.285,0.977,0.483,7,0.252,-5.93,1,0.0919,92.985,4,0.575
Panopticon,Cloud Control,Zone,Feel-Good Indie Rock,0,45,203244,0.000814,0.568,0.651,0.000112,5,0.0774,-7.094,0,0.0394,89.98,4,0.881
Wavey - VIP Mix,CLiQ,Wavey (VIP Mix),Running Workout Goals,0,25,156665,0.0577,0.918,0.837,0,7,0.353,-5.21,1,0.225,122.979,4,0.661
Grindin',Clipse,Lord Willin',Gold School,0,60,264760,0.122,0.592,0.77,1.22E-06,1,0.103,-3.402,1,0.318,191.692,4,0.361
Grindin',Clipse,Lord Willin',NIKE RUNNING FASTEST MILE,0,35,264773,0.0495,0.583,0.667,1.15E-06,1,0.1,-4.307,1,0.297,191.501,4,0.333
Killin' Time,Clint Black,Ultimate Clint Black,Country's Greatest Hits_  The '80s,0,58,168000,0.455,0.714,0.522,1.02E-05,7,0.0967,-9.773,1,0.0283,121.312,4,0.69
Put Yourself In My Shoes,Clint Black,Greatest Hits,Country's Greatest Hits_  The '90s,0,43,193093,0.58,0.737,0.41,0,9,0.25,-11.088,1,0.0353,104.647,4,0.397
Isn't It All Worth Fighting For,Cliff Lin,And Your World Will Burn,Warrior Workout,0,30,98464,1.03E-05,0.505,0.959,0.78,7,0.103,-4.66,1,0.0432,77.014,4,0.396
Pioneers Of The Apocalypse,Cliff Lin,This Is War,Warrior Workout,0,0,159444,0.000269,0.442,0.939,0.922,8,0.109,-4.833,1,0.0633,144.032,4,0.0691
hometown,cleopatrick,hometown,Rock Me UP!,0,64,256071,0.000621,0.315,0.826,0.000669,7,0.0703,-4.315,0,0.0644,139.163,4,0.359
hometown,cleopatrick,the boys,Walk Like A Badass,0,58,256071,0.000621,0.315,0.826,0.000669,7,0.0703,-4.315,0,0.0644,139.163,4,0.359
Distant,Clement Bazin,Distant,Workday_ Pop,0,42,227078,0.04,0.57,0.489,5.55E-05,9,0.105,-6.431,0,0.0397,130.893,4,0.104
BPSWR,Clear Soul Forces,BPSWR,Urban Poet,0,32,217782,0.278,0.429,0.91,0,2,0.213,-3.796,1,0.429,180.812,4,0.777
I Miss You (feat. Julia Michaels) - BLVK JVCK ReVibe,Clean Bandit,I Miss You (feat. Julia Michaels) [BLVK JVCK ReVibe],Sad Beats,0,46,192261,0.142,0.584,0.494,0,5,0.143,-7.841,0,0.0541,104.683,4,0.622
I Miss You (feat. Julia Michaels) - Branchez & Charlie Klarsfeld Remix,Clean Bandit,I Miss You (feat. Julia Michaels),Creamy,0,63,250251,0.567,0.659,0.502,0.000496,7,0.128,-7.223,0,0.0543,160.056,4,0.537
I Miss You (feat. Julia Michaels) - Kryder Remix,Clean Bandit,I Miss You (feat. Julia Michaels),Weekend Hangouts,0,56,310828,0.00167,0.792,0.744,0.11,10,0.0752,-5.696,0,0.0666,124.002,4,0.587
I Miss You (feat. Julia Michaels) - Stadiumx Remix,Clean Bandit,I Miss You (feat. Julia Michaels),Cardio,0,55,194516,0.0273,0.6,0.911,0,3,0.174,-3.29,1,0.0547,123.944,4,0.619
Rather Be (feat. Jess Glynne),Clean Bandit,Rather Be (feat. Jess Glynne),Spin Class,1,74,227833,0.162,0.799,0.586,2.03E-06,11,0.193,-6.735,1,0.0377,120.97,4,0.549
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),Mega Hit Mix,1,83,251088,0.406,0.72,0.763,0,9,0.18,-4.068,0,0.0523,101.965,4,0.742
Solo (feat. Demi Lovato),Clean Bandit,Solo (feat. Demi Lovato),Mega Hit Mix,1,94,222653,0.0441,0.737,0.636,6.66E-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565
Solo (feat. Demi Lovato),Clean Bandit,Solo (feat. Demi Lovato),Motivation Mix,1,94,222653,0.0441,0.737,0.636,6.66E-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565
Solo (feat. Demi Lovato),Clean Bandit,Solo (feat. Demi Lovato),NTC_ High Intensity Training Tracks,1,94,222653,0.0441,0.737,0.636,6.66E-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565
Solo (feat. Demi Lovato),Clean Bandit,Solo (feat. Demi Lovato),Weekend Hangouts,1,94,222653,0.0441,0.737,0.636,6.66E-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565
Solo (feat. Demi Lovato) - Ofenbach Remix,Clean Bandit,Solo (feat. Demi Lovato) [Ofenbach Remix],Cardio,0,57,228153,0.0122,0.853,0.608,0.00257,9,0.149,-7.799,1,0.0866,120.975,4,0.652
Symphony (feat. Zara Larsson),Clean Bandit,Symphony (feat. Zara Larsson),Mega Hit Mix,1,84,212459,0.259,0.707,0.629,1.60E-05,0,0.138,-4.581,0,0.0563,122.863,4,0.457
Symphony (feat. Zara Larsson),Clean Bandit,So Good,Confidence Boost,0,24,214866,0.281,0.718,0.609,3.29E-05,0,0.234,-4.699,0,0.0429,122.948,4,0.497
Symphony (feat. Zara Larsson),Clean Bandit,So Good,Workday_ Pop,0,24,214866,0.281,0.718,0.609,3.29E-05,0,0.234,-4.699,0,0.0429,122.948,4,0.497
"Live, Laugh, Love",Clay Walker,"Live, Laugh, Love",Country's Greatest Hits_  The '90s,0,42,246266,0.195,0.647,0.746,0,2,0.0271,-10.597,1,0.0437,98.991,4,0.946
Then What?,Clay Walker,Top 10,Country's Greatest Hits_  The '90s,0,47,183706,0.169,0.564,0.806,0,4,0.0663,-8.227,1,0.063,176.405,4,0.633
Lay Back,CLAVVS,Lay Back,Young & Free,0,40,229041,0.242,0.683,0.645,1.00E-06,11,0.104,-4.785,0,0.0294,89.99,4,0.545
Walay (My Bae),Claude VonStroke,Walay (My Bae),NTC_ High Intensity Training Tracks,0,48,218052,0.0123,0.798,0.952,0.422,7,0.0876,-4.429,1,0.0498,124.961,4,0.534
Le Dio Pami,Clasicom,Le Dio Pami,La Barberia,0,40,234058,0.582,0.842,0.838,0,6,0.24,-3.317,0,0.0452,94.944,4,0.964
Spanish Rice,Clark Terry,Spanish Rice (LPR),Latin Jazz,0,8,164413,0.65,0.665,0.734,0,7,0.31,-7.23,1,0.0875,121.646,4,0.843
Snatching It Back,Clarence Carter,Atlantic Top 60: Sweat-Soaked Soul Classics,Feelin' Good,0,53,170160,0.534,0.668,0.687,3.30E-05,1,0.233,-9.999,1,0.0562,101.854,4,0.919
April,Clarence Öfwerman,April,Piano in the Background,0,64,201648,0.995,0.475,0.0297,0.962,4,0.104,-23.805,1,0.0699,76.815,4,0.179
Forever Morning,Clarence Öfwerman,Changes,Piano in the Background,0,61,137772,0.976,0.36,0.191,0.917,0,0.115,-19.335,1,0.0567,89.018,4,0.205
Summer Waltz,Clarence Öfwerman,Summer Waltz,Piano in the Background,1,65,222061,0.995,0.59,0.0913,0.962,4,0.128,-19.751,0,0.0638,78.09,4,0.429
More,Clare Dunn,More,Hot Country,1,69,212120,0.486,0.432,0.796,0,4,0.355,-2.952,0,0.049,183.935,4,0.563
More - Acoustic Live,Clare Dunn,More (Acoustic Live),Nashville Stripped,0,46,218768,0.136,0.589,0.79,0,4,0.455,-5.034,0,0.043,89.863,4,0.694
I Forgot - MOTi Remix,Clara Mae,I Forgot (MOTi Remix),Cardio,0,52,184000,0.0389,0.448,0.891,1.32E-05,6,0.539,-3.602,1,0.13,121.87,4,0.317
Us,Clara Mae,Sorry For Writing All The Songs About You,Pop Rising,0,64,177068,0.315,0.573,0.584,1.19E-06,4,0.109,-6.574,1,0.047,114.841,4,0.0805
The Drums (Din Daa Daa),Claptone,The Drums (Din Daa Daa),NIKE RUNNING FASTEST MILE,0,53,206440,0.0414,0.788,0.96,0.822,4,0.0604,-5.923,0,0.0472,121.999,4,0.718
The Skin Of My Yellow Country Teeth,Clap Your Hands Say Yeah,Clap Your Hands Say Yeah,Alternative 00s,0,4,343773,0.00732,0.455,0.972,0.00026,0,0.111,-5.142,1,0.0608,141.602,4,0.391
Dutches,Clap Cotton,Chillhop Daydreams,Lofi Hip-Hop,0,60,97624,0.707,0.771,0.397,0.944,11,0.112,-14.158,0,0.0589,137.833,4,0.914
A Day,Clan of Xymox,Clan Of Xymox,The '80s All Lined Up,0,43,400333,0.000644,0.486,0.888,0.349,10,0.114,-10.445,0,0.0489,147.796,4,0.22
Kali Yuga,Clams Casino,Instrumental Mixtape 4 Sampler,Trap Instrumental Beats,0,37,134629,0.229,0.719,0.75,0.853,8,0.101,-6.365,1,0.0637,140.059,3,0.476
Love Letter,Clairy Browne & The Bangin' Rackettes,Love Letter,Retro Pop,0,6,184946,0.472,0.608,0.871,0,3,0.0916,-3.89,0,0.0988,126.614,4,0.583
4EVER,Clairo,4EVER,Bedroom Pop,1,71,159595,0.049,0.75,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,0.584
4EVER,Clairo,4EVER,POLLEN,1,71,159595,0.049,0.75,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,0.584
Flaming Hot Cheetos,Clairo,Flaming Hot Cheetos,Bedroom Pop,0,27,123341,0.878,0.7,0.387,0.00026,7,0.0973,-15.38,0,0.194,110.068,4,0.171
Heaven,Clairo,Heaven,Bedroom Pop,0,64,233871,0.224,0.733,0.262,4.79E-06,0,0.105,-13.766,1,0.028,135.497,3,0.444
Heaven,Clairo,Heaven,POLLEN,0,64,233871,0.224,0.733,0.262,4.79E-06,0,0.105,-13.766,1,0.028,135.497,3,0.444
Hello?,Clairo,diary 001,Bedroom Pop,1,65,135016,0.641,0.839,0.473,0.000459,10,0.0939,-7.835,0,0.0607,98.732,4,0.0644
On My Own,Claire Richards,On My Own,A Perfect Day,0,53,205333,0.0727,0.687,0.677,0,7,0.145,-6.299,1,0.0357,100.98,4,0.364
Looking Back,Claire Guerreso,Looking Back,NTC_ Gym Strong,0,29,127297,0.0391,0.603,0.828,9.31E-05,0,0.128,-6.813,1,0.0509,148.117,4,0.67
Hello Bitches,CL,Hello Bitches,Power Run 145 BPM,0,3,178177,0.00983,0.714,0.884,0,11,0.439,-2.932,1,0.113,145.074,4,0.584
Hacertelo (feat. Stylo & Derian),C-Kan,Hacertelo (feat. Stylo & Derian),Vibras,0,40,213965,0.172,0.824,0.555,0,11,0.23,-7.381,1,0.196,119.945,4,0.553
Latinos Unidos (feat. Lil Rob),C-Kan,Clasificación C Vol.1,Latinos Unidos,0,34,200176,0.294,0.717,0.964,2.55E-06,1,0.308,-2.083,1,0.315,178.083,4,0.605
Ted,C-Kan,Ted,El Bloque,0,56,205600,0.441,0.763,0.811,0,10,0.346,-5.841,0,0.338,145.079,4,0.483
Autumn,CJ RcM,"Blueberry Cafe, Vol. 3 (Compiled by Marga Sol)",Lounge - Soft House,0,18,284055,0.0792,0.862,0.485,0.881,1,0.101,-12.14,1,0.0628,120.003,4,0.145
Perfect Instance,City of the Sun,Untitled - EP,Calm Vibes,1,67,253061,0.727,0.481,0.256,0.816,5,0.114,-14.291,0,0.0284,104.112,3,0.0383
What Would You Do?,City High,20 #1's: Modern Hip-Hop,One-Hit Wonders,0,20,175399,0.244,0.738,0.776,0,7,0.469,-7.32,1,0.235,95.942,4,0.833
Where The Bag At,City Girls,PERIOD,Get Turnt,1,66,200560,0.0257,0.723,0.747,0.000187,10,0.359,-4.266,1,0.162,175.994,4,0.421
Anything Like Her (feat. Tiffi),City Girl,Snow Rose,Tender,0,58,191707,0.843,0.701,0.388,0.00914,2,0.115,-12.12,1,0.285,81.955,4,0.142
Unfinished Business,City Fidelia,Unfinished Business,Mellow Bars,0,45,215405,0.527,0.607,0.581,0.000107,0,0.098,-6.157,0,0.135,179.823,4,0.668
Wasted Love,City and Colour,If I Should Go Before You,Rockin' Vibes,0,48,178920,0.0016,0.54,0.805,7.86E-05,2,0.138,-3.838,0,0.0307,116.464,4,0.561
Never Meant to Last,Citna,Never Meant to Last,Weekend Hangouts,0,49,156000,0.175,0.768,0.632,0.0579,8,0.153,-7.478,1,0.0322,119.981,4,0.639
Better Days (And The Bottom Drops Out),Citizen King,Mobile Estates,90s Pop Rock Essentials,0,54,207026,0.173,0.758,0.896,3.18E-05,9,0.136,-3.311,1,0.0501,94.911,4,0.797
Son's Gonna Rise - New Radio Mix,Citizen Cope,Son's Gonna Rise (New Radio Mix),Soak Up the Sun,0,55,231866,0.0875,0.598,0.786,0,9,0.0945,-3.601,0,0.0463,79.785,4,0.547
All Right,Cisco Adler,All Right,Soak Up the Sun,0,53,193226,0.3,0.74,0.497,1.63E-06,7,0.15,-6.944,1,0.0345,116.47,4,0.407
Don't Know What You Got (Till It's Gone),Cinderella,Long Cold Winter,80s Hard Rock,0,59,354640,0.229,0.36,0.527,0.000792,9,0.0536,-9.883,1,0.0289,132.639,4,0.247
Gypsy Road,Cinderella,Long Cold Winter,80s Hard Rock,0,54,235733,0.00961,0.523,0.88,0.000828,9,0.329,-9.019,1,0.0402,132.426,4,0.553
Nobody's Fool,Cinderella,Night Songs,80s Hard Rock,0,16,287400,0.0478,0.367,0.445,0.00284,9,0.199,-13.615,0,0.0286,67.197,4,0.149
Shake Me,Cinderella,Night Songs,80s Hard Rock,0,54,222466,0.00465,0.567,0.889,0.000183,9,0.269,-11.782,1,0.0304,132.726,4,0.555
Seul but,Cinco,Told Y'all Vol. 4,Cloud Rap,0,38,203173,0.0509,0.558,0.539,0,8,0.133,-8.456,1,0.345,77.247,4,0.472
Bad Boys,Cierra Ramirez,Bad Boys,Fresh Out The Rapper,0,56,164666,0.239,0.653,0.621,0,0,0.0624,-5.511,0,0.416,173.704,4,0.567
Sweet Memories,CID,Sweet Memories,Motivation Mix,1,70,157451,0.0268,0.624,0.923,0.000228,9,0.0509,-5.449,0,0.0335,124.994,4,0.402
Sweet Memories,CID,Sweet Memories,Para Entrenar,1,70,157451,0.0268,0.624,0.923,0.000228,9,0.0509,-5.449,0,0.0335,124.994,4,0.402
Shame,Ciaran Lavery,Not Nearly Dark,Your Favorite Coffeehouse,0,23,251960,0.846,0.619,0.299,4.99E-05,2,0.243,-7.744,1,0.0279,115.405,4,0.31
Dose,Ciara,Dose,The Rhythm & Beats,1,68,222190,0.0316,0.808,0.752,2.50E-05,7,0.405,-5.024,0,0.0733,113.993,4,0.568
Level Up,Ciara,Level Up,Teen Party,1,81,204150,0.0142,0.746,0.825,0.0107,1,0.121,-4.666,1,0.169,152.914,4,0.584
Level Up,Ciara,Level Up,The Rhythm & Beats,1,81,204150,0.0142,0.746,0.825,0.0107,1,0.121,-4.666,1,0.169,152.914,4,0.584
Level Up,Ciara,Level Up,Tomorrow's Hits,1,81,204150,0.0142,0.746,0.825,0.0107,1,0.121,-4.666,1,0.169,152.914,4,0.584
"One, Two Step",Ciara,Goodies,2000s Smash Hits,1,78,203786,0.042,0.944,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.842
"One, Two Step",Ciara,Goodies,All Out 00s,1,78,203786,0.042,0.944,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.842
"One, Two Step",Ciara,Goodies,Get Your Body Right,1,78,203786,0.042,0.944,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.842
"One, Two Step",Ciara,Goodies,Throwback Workout,1,78,203786,0.042,0.944,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.842
"One, Two Step",Ciara,Goodies,Women of Pop,1,78,203786,0.042,0.944,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.842
Clearest Blue - Gryffin Remix,CHVRCHES,Every Open Eye (Extended Edition),Para Entrenar,0,56,259440,0.0636,0.558,0.829,0.0907,6,0.0845,-5.582,1,0.0343,116.001,4,0.339
Get Away,CHVRCHES,Get Away,Indie Workout,0,2,280324,0.000473,0.597,0.425,0.0915,2,0.346,-8.683,0,0.0318,120.067,4,0.305
Make Them Gold,CHVRCHES,Every Open Eye,Power Run 145 BPM,0,27,231761,0.0115,0.617,0.829,0,7,0.0957,-6.565,0,0.0438,145.249,4,0.486
Miracle,CHVRCHES,Miracle,Crowd Pleasers,0,20,188251,0.0151,0.577,0.781,0,5,0.179,-3.154,1,0.0315,124.012,4,0.424
Miracle,CHVRCHES,Miracle,Left of Center,0,20,188251,0.0151,0.577,0.781,0,5,0.179,-3.154,1,0.0315,124.012,4,0.424
Miracle - Manila Killa Remix,CHVRCHES,Miracle (Manila Killa Remix),Sad Beats,0,51,186774,0.0199,0.66,0.619,0.00119,0,0.485,-6.989,1,0.0333,124.012,4,0.324
Recover,CHVRCHES,The Bones Of What You Believe (Special Edition),Indie Sunshine,0,53,224240,0.00604,0.421,0.631,0,7,0.322,-5.155,1,0.0537,170.045,4,0.18
The Mother We Share,CHVRCHES,The Bones Of What You Believe (Special Edition),Epic Workout,0,63,190160,0.0347,0.452,0.716,7.85E-06,1,0.294,-5.141,1,0.0313,174.037,4,0.317
The Mother We Share,CHVRCHES,The Bones Of What You Believe (Special Edition),Indie Workout,0,63,190160,0.0347,0.452,0.716,7.85E-06,1,0.294,-5.141,1,0.0313,174.037,4,0.317
The Mother We Share,CHVRCHES,The Bones Of What You Believe (Special Edition),Alternative 10s,0,58,191293,0.0312,0.449,0.719,5.31E-06,1,0.117,-5.121,1,0.0307,174.008,4,0.347
The Mother We Share,CHVRCHES,The Bones Of What You Believe,Wa-oh-wa-oh!,0,53,191293,0.0359,0.465,0.711,1.26E-05,1,0.117,-5.139,1,0.0307,173.991,4,0.31
Playing Dead,"Chunk! No, Captain Chunk!","Get Lost, Find Yourself",Punk Rock Workout,0,49,209826,0.000505,0.511,0.983,0.000167,10,0.317,-4.183,1,0.144,122.021,4,0.431
Tubthumping,Chumbawamba,Tubthumper,Guilty Pleasures,0,64,278960,0.117,0.606,0.864,0,11,0.366,-7.504,0,0.0919,103.834,4,0.579
Tubthumping,Chumbawamba,Tubthumper,One-Hit Wonders,0,51,279226,0.118,0.319,0.881,0,2,0.364,-7.244,1,0.14,206.941,4,0.625
Spirit,Chuki Beats,400,Trap Instrumental Beats,0,36,217616,0.00491,0.804,0.41,0.901,9,0.278,-10.917,0,0.0664,150.02,3,0.393
Thrones,Chuki Beats,400,Trap Instrumental Beats,0,39,183433,0.00833,0.836,0.352,0.937,10,0.123,-13.664,0,0.0699,139.976,4,0.249
Johnny B. Goode - Single Version,Chuck Berry,Berry Is On Top (Reissue),All Out 50s,0,15,161560,0.747,0.529,0.806,0.00011,10,0.305,-9.027,1,0.0806,167.43,4,0.971
No Particular Place To Go - Single Version,Chuck Berry,Gold,Feelin' Good,0,57,161773,0.431,0.604,0.816,0.000555,7,0.165,-7.15,1,0.0456,128.896,4,0.976
No Particular Place To Go - Single Version,Chuck Berry,Gold,ThrowbackThursday,0,57,161773,0.431,0.604,0.816,0.000555,7,0.165,-7.15,1,0.0456,128.896,4,0.976
Roll Over Beethoven - Single Version,Chuck Berry,Gold,All Out 50s,0,19,142906,0.849,0.723,0.931,0,3,0.205,-5.528,1,0.184,92.684,4,0.806
You Never Can Tell,Chuck Berry,You Never Can Tell: His Complete Chess Recordings 1960 -1966,All Out 60s,0,27,161946,0.754,0.605,0.837,4.11E-05,7,0.3,-10.059,1,0.114,157.225,4,0.93
Congadanza,Chucho Valdés,Border-Free,Latin Jazz,0,33,549366,0.803,0.398,0.704,0.919,2,0.0819,-10.523,0,0.0568,81.696,4,0.578
La Comparsa,Chucho Valdés,New Conceptions,Latin Jazz,0,42,416933,0.383,0.491,0.658,0.772,1,0.111,-9.693,1,0.0516,105.56,4,0.655
La Comparsa,Chucho Valdés,New Conceptions,Orgullo Afro-Latino,0,42,416933,0.383,0.491,0.658,0.772,1,0.111,-9.693,1,0.0516,105.56,4,0.655
The Twist,Chubby Checker,The Best Of Chubby Checker 1959-1963,60s Rock Anthems,0,60,153760,0.202,0.533,0.638,0,4,0.0729,-7.13,1,0.0341,156.663,4,0.937
Jealous (I Ain't With It),Chromeo,White Women,Indie Workout,0,50,228026,0.00823,0.739,0.82,0,5,0.2,-6.099,0,0.0889,127.984,4,0.775
Must've Been (feat. DRAM),Chromeo,Must've Been (feat. DRAM),Wake Up Happy,0,56,210558,0.336,0.8,0.775,0,2,0.271,-3.363,1,0.068,125.992,4,0.945
Must've Been (feat. DRAM) - Chromeo x THEY. Version,Chromeo,Must've Been (feat. DRAM) [Chromeo x THEY. Version],The Rhythm & Beats,0,52,183675,0.407,0.666,0.477,3.79E-05,11,0.108,-9.508,0,0.0583,73.976,4,0.321
Words,Christopher Willits,The Art of Listening (Original Score Soundtrack),Dreamy Vibes,0,49,350752,0.974,0.066,0.0176,0.904,4,0.0956,-32.195,0,0.0602,61.941,4,0.0312
Arthur's Theme (Best That You Can Do) - Remastered Version,Christopher Cross,Arthur - The Album [Original Soundtrack],80s Love Songs,1,69,234493,0.169,0.526,0.515,0.000816,9,0.181,-11.169,1,0.0389,136.543,4,0.518
Arthur's Theme (Best That You Can Do) - Remastered Version,Christopher Cross,Arthur - The Album [Original Soundtrack],All Out 80s,1,69,234493,0.169,0.526,0.515,0.000816,9,0.181,-11.169,1,0.0389,136.543,4,0.518
The Way You Look Tonight,Christopher Colman,On A Street Far Away,Piano in the Background,0,54,226400,0.995,0.757,0.00875,0.965,10,0.106,-29.108,1,0.0686,74.963,4,0.314
Irony,Christopher,Irony,Contemporary Blend,1,69,208260,0.256,0.389,0.479,0,5,0.124,-8.029,1,0.0438,152.309,4,0.301
5 dollars,Christine and the Queens,5 dollars,Radio 1 Playlist (BBC),0,57,208293,0.424,0.726,0.654,0,2,0.0668,-6.201,1,0.0423,129.013,4,0.624
The walker,Christine and the Queens,Chris,Running & Workout,1,65,256053,0.317,0.798,0.56,0.000292,1,0.133,-6.574,1,0.0469,106.971,4,0.571
Tilted,Christine and the Queens,Chaleur Humaine,Alternative 10s,0,62,233247,0.283,0.872,0.361,0.00262,7,0.108,-9.88,1,0.0609,100.001,4,0.489
What’s-her-face,Christine and the Queens,Chris,Out Now,0,54,303066,0.307,0.482,0.492,0.00101,7,0.256,-9.77,1,0.051,159.838,4,0.0394
be my forever (feat. ed sheeran),Christina Perri,head or heart,Pumped Pop,0,54,199533,0.551,0.667,0.622,0,5,0.473,-5.294,1,0.0826,76.471,4,0.611
Dip It Low,Christina Milian,Dip It Low,Get Your Body Right,0,55,201000,0.0111,0.791,0.725,0.000191,11,0.0882,-4.244,0,0.076,84.57,4,0.554
Say I,Christina Milian,So Amazin',Orgullo Afro-Latino,0,36,211266,0.0211,0.677,0.91,1.15E-06,8,0.605,-2.734,1,0.144,99.951,4,0.66
Beautiful,Christina Aguilera,Stripped,2000s Smash Hits,1,73,238560,0.578,0.457,0.573,3.05E-06,5,0.114,-3.866,0,0.0275,76.193,4,0.0992
Beautiful,Christina Aguilera,Stripped,All Out 00s,1,73,238560,0.578,0.457,0.573,3.05E-06,5,0.114,-3.866,0,0.0275,76.193,4,0.0992
Beautiful,Christina Aguilera,Stripped,Women of Pop,1,73,238560,0.578,0.457,0.573,3.05E-06,5,0.114,-3.866,0,0.0275,76.193,4,0.0992
Beautiful,Christina Aguilera,Christina Aguilera/Stripped,Love Ballads,0,29,238560,0.578,0.457,0.573,3.05E-06,5,0.114,-3.866,0,0.0275,76.193,4,0.0992
Change,Christina Aguilera,Change,Love Ballads,0,49,186839,0.675,0.621,0.539,1.25E-05,6,0.125,-5.603,1,0.0788,81.967,1,0.202
Dirrty,Christina Aguilera,Christina Aguilera/Stripped,All Out 00s,0,41,298853,0.107,0.64,0.889,0,2,0.339,-3.073,1,0.322,99.931,4,0.436
Dirrty (feat. Redman),Christina Aguilera,Stripped,2000s Smash Hits,1,72,298853,0.107,0.64,0.889,0,2,0.339,-3.073,1,0.322,99.931,4,0.436
Dirrty (feat. Redman),Christina Aguilera,Stripped,The Britney Body Workout,1,72,298853,0.107,0.64,0.889,0,2,0.339,-3.073,1,0.322,99.931,4,0.436
Fighter,Christina Aguilera,Stripped,2000s Smash Hits,1,69,245960,0.235,0.435,0.92,0.000353,4,0.552,-1.357,0,0.201,188.899,4,0.45
Fighter,Christina Aguilera,Stripped,Love Ballads,1,69,245960,0.235,0.435,0.92,0.000353,4,0.552,-1.357,0,0.201,188.899,4,0.45
Genie in a Bottle,Christina Aguilera,Christina Aguilera (Expanded Edition),All Out 90s,1,73,217573,0.21,0.627,0.8,0.000123,1,0.137,-6.945,1,0.162,175.815,4,0.912
Genie in a Bottle,Christina Aguilera,Christina Aguilera,Guilty Pleasures,0,16,217133,0.185,0.633,0.792,0.000185,1,0.152,-6.968,1,0.149,175.795,4,0.918
